Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Construction work of 06 Nos. Additional Class Room and Biology Lab at Govt. Inter College Meerut in District Meerut,Construction work of 06 Nos. Additional Class Room and Biology Lab at Govt. Inter College Meerut in District Meerut,Please refer Tender documents. ,NA ,"1,11,11,000",Civil Works,NA ,Tender,90.0,360.0,Govt. Inter College Meerut in District Meerut,250004.0,NA ,NA ,NA ,"K-2, Sector-116, Noida Gautambudha Nagar",No ,No,27-Apr-2026 09:00 AM,11-May-2026 03:00 PM,27-Apr-2026 09:00 AM,11-May-2026 02:00 PM,NA ,NA ,27-Apr-2026 09:00 AM,11-May-2026 02:00 PM,29-May-2026 03:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,1.0,SBI Bank,"General Manager, UPPCL, Zone-6 Noida","K-2, Sector-116, Noida Gautambudha Nagar","17,700",Nil,Nil,No,"2,23,000",No,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,05/PCL/GM/Zone-6/Noida/2026-27 Dt 25.04.2026,2026_UPPRC_1142250_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Technical,Three Bids are received. Two bids are found Technically qualified,Karmendra Kumar Agrawal,27-May-2026 03:36 PM,technical_2133396.pdf,General Manager Zone-6 Noida,Internal,Project Manager Unit 33 Meerut Project Manager Unit 26 Saharanpur Accountant Unit 33 Meerut,Karmendra Kumar Agrawal,12-Jun-2026 01:44 PM,finsummary_2133396.pdf (1642.86 KB),Finance,Technically Qualified bidders bids opened. Out of them M/s A.A.ENTERPRISES Bid is First Lowest of amount Rupees 8513204.064,Karmendra Kumar Agrawal,12-Jun-2026 01:42 PM,finance_2133396.pdf,BOQ Comparative Chart,General Manager Zone-6 Noida,Internal,General Manager Zone-4 Agra Project Manager Unit 33 Meerut Accountant Unit 33 Meerut,Karmendra Kumar Agrawal,27-May-2026 03:40 PM,29-May-2026 03:00 PM,techsummary_2133396.pdf (431.49 KB),04-Jul-2026,"INR 8,513,204",360.0,Karmendra Kumar Agrawal,14-Jul-2026 12:50 PM,AADOS.pdf (500.00 KB),"Rs. 1,00,45,580.00 with GST",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,2026_UPPRC_1142250_1,05/PCL/GM/Zone-6/Noida/2026-27 Dt 25.04.2026,Construction work of 06 Nos. Additional Class Room and Biology Lab at Govt. Inter College Meerut in District Meerut,1.0,6090188.0,A.A.ENTERPRISES,INR,"8,513,204",1,6090188,A.A.ENTERPRISES,11-May-2026 11:12 AM,Accepted-AOC,First Lowest,14-Jul-2026 12:50 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6096670,SHRI SAI NATH CONSTRUCTION,11-May-2026 01:17 PM,Rejected-AOC,Second Lowest,14-Jul-2026 12:50 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6105301,T. A. CONSTRUCTION COMPANY,11-May-2026 11:48 AM,Rejected-Technical,Technically Not Qualify,27-May-2026 03:40 PM,AOC
