Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Yamuna Expressway Industrial Development Authority,2026_YEIDA_1105538_3,YEA/GM(PROJECT)/2025/453 DT-09/01/2026,"Construction of E-Library Room in Village- Chak Birampur, YEA. WC-06",1.0,5818755.0,M/S niranjan contractor,INR,"2,618,863.69",1.0,5815633.0,KP CONST. CO.,22-Jan-2026 02:23 PM,Rejected-Finance,L4,11-Mar-2026 11:58 AM,11-Mar-2026,"INR 2,618,863.69",120.0,RAJENDRA SINGH BHATI,16-Jul-2026 04:51 PM,3.pdf (938.00 KB),AOC,Committee,Internal,Committee,BHARAM PAL SINGH,11-Mar-2026 11:58 AM,finsummary_2039864.pdf (615.83 KB),Technical,UNDER EVALUATION,BHARAM PAL SINGH,05-Feb-2026 05:56 PM,,Committee,Internal,Committee,BHARAM PAL SINGH,05-Feb-2026 05:59 PM,05-Feb-2026 06:00 PM,techsummary_2039864.pdf (969.15 KB),Finance,UNDER EVALUATION,BHARAM PAL SINGH,11-Mar-2026 11:53 AM,,BOQ Comparative Chart,AOC,1.0,SBI Bank,"64,800",No,fixed,,Nil,Nil,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/453 DT-09/01/2026,2026_YEIDA_1105538_3,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,12-Jan-2026 06:55 PM,23-Jan-2026 11:00 AM,12-Jan-2026 06:55 PM,22-Jan-2026 05:00 PM,NA ,NA ,12-Jan-2026 06:55 PM,22-Jan-2026 05:00 PM,05-Feb-2026 06:00 PM,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC","Construction of E-Library Room in Village- Chak Birampur, YEA. WC-06","Construction of E-Library Room in Village- Chak Birampur, YEA. WC-06",Please refer Tender documents. ,NA ,"32,33,165",Civil Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"E- TEDER CELL ,2ND FLOOR , YEIDA OFFICE",No ,No,920.0,Nil,Nil,No,AOC
,,,,,,,,,2.0,5817711.0,KRISHN CONSTRUCTION,21-Jan-2026 02:42 PM,Rejected-Finance,L2,11-Mar-2026 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3.0,5818755.0,M/S niranjan contractor,22-Jan-2026 11:51 AM,Accepted-AOC,L1,16-Jul-2026 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4.0,5818284.0,Rajesh Yadav,21-Jan-2026 09:20 PM,Rejected-Finance,L3,11-Mar-2026 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,AOC
