Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
11-Jul-2026,"INR 3,324,627.82",90.0,SHUBHAM PARLE,11-Jul-2026 02:47 PM,BOND.pdf (467.00 KB),bond with EARTH INTERNATIONAL,Technical,Technical bid open,SHUBHAM PARLE,25-May-2026 01:32 PM,technical_2145466.pdf,EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,SHUBHAM PARLE,03-Jun-2026 04:23 PM,08-Jun-2026 12:30 PM,techsummary_2145466.pdf (466.55 KB),1.0,6116444.0,EARTH INTERNATIONAL,INR,"3,324,627.82",Finance,FINANICIAL BID OPEN,UDAY SHANKAR,27-Jun-2026 02:25 PM,,BOQ Comparative Chart,EE RED MEERUT DIVISION,Internal,"EE RED MEERUT DIVISION, AE RED MEERUT DIVISION, DAO RED MEERUT DIVISION",SHUBHAM PARLE,11-Jul-2026 02:35 PM,finsummary_2145466.pdf (398.24 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2026_REDUP_1147099_10,12/RED/Tavrit/26-27/dt-2-4-26,Gram kayasth badda kulipur manpur marg par abadi bhag mai CC interlocking tile karya.,1,6116444,EARTH INTERNATIONAL,18-May-2026 03:52 PM,Accepted-AOC,Bond with EARTH INTERNATIONAL,11-Jul-2026 02:47 PM,AOC,944.0,Nil,Nil,No,Gram kayasth badda kulipur manpur marg par abadi bhag mai CC interlocking tile karya.,Gram kayasth badda kulipur manpur marg par abadi bhag mai CC interlocking tile karya.,Please refer Tender documents. ,NA ,"33,31,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Meerut,250002.0,NA ,NA ,NA ,EE RED MEERUT DIVISION,No ,No,EE RED MEERUT DIVISION,VIKAS BHAWAN 2ND FLOOR COLLECTORATE MEERUT,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,12/RED/Tavrit/26-27/dt-2-4-26,2026_REDUP_1147099_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Document,"67,000",No,fixed,,Nil,Nil,1.0,SBI Bank,14-May-2026 10:00 AM,22-May-2026 12:30 PM,14-May-2026 10:00 AM,21-May-2026 12:00 PM,NA ,NA ,14-May-2026 10:00 AM,21-May-2026 12:00 PM,08-Jun-2026 12:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6116429,M/s Hindustan Associates,18-May-2026 05:08 PM,Rejected-Finance,L2 bidder,11-Jul-2026 02:35 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6117700,M/S SURENDRA CONTRACTOR,17-May-2026 05:31 PM,Rejected-Technical,Rejected,03-Jun-2026 04:23 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6116467,PRADHAN CONTRACTOR,18-May-2026 03:44 PM,Rejected-Technical,Rejected,03-Jun-2026 04:23 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
