Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Technical,ooooooooooo,Satish Chand Raghvendram,11-Jun-2026 02:27 PM,,21-Jul-2026,"INR 3,323,444",120.0,Satish Chand Raghvendram,21-Jul-2026 03:09 PM,naugva.pdf (104.00 KB),naugavan,ee red,Internal,AE RED DAOred,Satish Chand Raghvendram,11-Jun-2026 02:30 PM,16-Jun-2026 12:00 PM,techsummary_2149940.pdf (377.20 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE SHAHJAHANPUR,2026_REDUP_1148278_12,06 Date 02-04-2026 Twarit spn,naugavan ajeej,1,6147188,M/S ABHAY SINGH & CO.,28-May-2026 07:50 PM,Rejected-Finance,atpar,21-Jul-2026 03:06 PM,1.0,6150058.0,M/s Creative Links,INR,"3,323,444",ee red,Internal,AE RED DAO RED SPN,Satish Chand Raghvendram,21-Jul-2026 03:06 PM,finsummary_2149940.pdf (103.73 KB),Finance,naugavan,Satish Chand Raghvendram,21-Jul-2026 02:55 PM,,BOQ Comparative Chart,1.0,naugavan ajeej,technical bid,11-Jun-2026 02:00 AM,15.pdf ,361.83,Technical Opening,AOC,"2,354",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE SHAHJAHANPUR,06 Date 02-04-2026 Twarit spn,2026_REDUP_1148278_12,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"57,000",No,fixed,,Nil,Nil,naugavan ajeej,Construction of interlocking road from village Naugawan to Azizpur in development block Dadraul,Please refer Tender documents. ,NA ,"28,22,000",Civil Works - Roads,interlocking ,Rate Contract,90.0,120.0,shahjahanpur,242001.0,NA ,NA ,NA ,vikas bhawan shahjahanpur,No ,No,executive Engineer,2nd floor vikas bhawan spn,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,nit,15-May-2026 10:00 AM,30-May-2026 12:30 PM,15-May-2026 10:00 AM,29-May-2026 04:00 PM,NA ,NA ,15-May-2026 10:30 AM,29-May-2026 04:00 PM,16-Jun-2026 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,6150058,M/s Creative Links,28-May-2026 07:09 PM,Accepted-AOC,winner,21-Jul-2026 03:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,3,6143604,SITARAM CONSTRUCTION,26-May-2026 02:00 PM,Rejected-Technical,Non responsive,11-Jun-2026 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
