S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
1,6120404,OM CONSTRUCTIONS,20-May-2026 11:53 PM,Accepted-AOC,L1,13-Jul-2026 07:13 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,2026_REDUP_1148440_4,164/NIVIDA AGRA/2025-26 dt 20.4.2026,Janpad agar mein kaachi puramai rajaram ki Dharmshala ke samne chaunk ke andar cc evam Nali nirmaan karya,1.0,6120404.0,OM CONSTRUCTIONS,INR,"2,349,413",17-Jun-2026,"INR 2,349,413",90.0,Dinesh Singh,13-Jul-2026 07:13 PM,FORAM51.pdf (502.00 KB),EERED,Internal,,Dinesh Singh,17-Jun-2026 03:30 PM,finsummary_2149688.pdf (181.05 KB),Technical,Technical,Dinesh Singh,27-May-2026 11:17 AM,,EERED,Internal,,Dinesh Singh,27-May-2026 12:37 PM,29-May-2026 10:00 AM,techsummary_2149688.pdf (181.05 KB),Finance,FINANCIAL,Dinesh Singh,29-May-2026 02:40 PM,,BOQ Comparative Chart,AOC,1,Fee/PreQual/Technical,.pdf,sbd,Janpad agar mein kaachi puramai rajaram ki Dharmshala ke samne chaunk ke andar cc evam Nali nirmaan karya,Janpad agar mein kaachi puramai rajaram ki Dharmshala ke samne chaunk ke andar cc evam Nali nirmaan karya,Please refer Tender documents. ,NA ,"10,51,000",Civil Works,NA ,Tender,90.0,90.0,AGRA,282002.0,NA ,NA ,NA ,EEREDAGRA,No ,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,164/NIVIDA AGRA/2025-26 dt 20.4.2026,2026_REDUP_1148440_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"22,000",Yes,fixed,,Nil,Nil,15-May-2026 10:00 AM,22-May-2026 12:30 PM,15-May-2026 10:00 AM,22-May-2026 12:00 PM,NA ,NA ,15-May-2026 10:00 AM,22-May-2026 12:00 PM,29-May-2026 10:00 AM,854.0,Nil,Nil,No,EEREDAGRA,EEREDAGRA,AOC
2,6120996,SWASTIK ENTERPRISES,16-May-2026 06:45 PM,Rejected-Finance,L2,17-Jun-2026 03:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
