Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
13-May-2026,"INR 3,783,027.54",90.0,Ram Nayan,07-Jul-2026 04:33 PM,Karyadesh.pdf (788.00 KB),Attached,1.0,6076494.0,NEELAMRAJ CONSTRUCTION PVT LTD,29-Apr-2026 08:33 AM,Rejected-Finance,Quoted Amount Rate in high,12-May-2026 04:49 PM,1.0,6076307.0,VINAY PRAKASH TRIPATHI,INR,"3,783,027.54",U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,2026_SCIDC_1139667_1,48/EE(E)/Lucknow-Amethi/26-27 dt 20.4.26,9.50Mtr. Semi highmast Light work at Various Blocks at Distt. Amethi (Purvanchal Vikash Nidhi work),Finance,Attached,Ram Nayan,12-May-2026 04:35 PM,finance_2127923.pdf,BOQ Comparative Chart,Shri Sudhir Kumar,Internal,Attached,Ram Nayan,12-May-2026 11:13 AM,12-May-2026 11:15 AM,techsummary_2127923.pdf (69.64 KB),Technical,Attached,Ram Nayan,12-May-2026 11:03 AM,technical_2127923.pdf,Shri Sudhir Kumar,Internal,Attached,Ram Nayan,12-May-2026 04:49 PM,finsummary_2127923.pdf (69.64 KB),AOC,20-Apr-2026 06:10 PM,29-Apr-2026 01:00 PM,20-Apr-2026 06:10 PM,29-Apr-2026 12:00 PM,NA ,NA ,20-Apr-2026 06:10 PM,29-Apr-2026 12:00 PM,12-May-2026 11:15 AM,1.0,Fee/PreQual/Technical,.pdf,"Tender fee, EMD and Document",1,DD - Demand Draft,"1,655",UPSCIDCOLTD,Amethi,No,9.50Mtr. Semi highmast Light work at Various Blocks at Distt. Amethi (Purvanchal Vikash Nidhi work),9.50Mtr. Semi highmast Light work at Various Blocks at Distt. Amethi (Purvanchal Vikash Nidhi work),9.50Mtr. Semi highmast Light work at Various Blocks at Distt. Amethi (Purvanchal Vikash Nidhi work) ,NA ,,Electrical Works,NA ,Tender,90.0,90.0,Amethi,228001.0,NA ,NA ,NA ,"Lekhraj Market-1st, IIIrd floor Indira Nagar LKO",No ,No,Superintending Engineer (E),"UPSCIDCO LTD Lekhraj Market-1st, IIIrd floor Indira Nagar LKO","76,000",No,fixed,,UPSCIDCOLTD,Amethi,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,48/EE(E)/Lucknow-Amethi/26-27 dt 20.4.26,2026_SCIDC_1139667_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,2.0,6076307.0,VINAY PRAKASH TRIPATHI,29-Apr-2026 07:23 AM,Accepted-AOC,Lowest rate Accepted,07-Jul-2026 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2.0,Finance,.xls,Attached,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
