S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
1,6115877,AAYANSH CONSTRUCTION,14-May-2026 03:15 PM,Rejected-Finance,HIGH RATE,17-Jul-2026 12:26 PM,1.0,6115269.0,KARTIK ENTERPRISES,INR,"2,998,329",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE BHADOHI,2026_REDUP_1145926_8,07/RED/Tender Notice/2026-27 Dt 04-04-2026,Block bhadohi ke mamahar pitch road se ramaipur brahman basti se dalit basti tak interlocking karya.,17-Jul-2026,"INR 2,998,329",90.0,RAM BHAROSHA TIWARY,17-Jul-2026 12:57 PM,MAMAHARR.pdf (458.00 KB),AOC,Pragya Parmita,Internal,"AE,DAO",RAM BHAROSHA TIWARY,17-Jul-2026 12:26 PM,finsummary_2142730.pdf (343.19 KB),Technical,TENDER OPENED,RAM BHAROSHA TIWARY,20-May-2026 11:48 AM,technical_2142730.pdf,Pragya parmita,Internal,AE DAO,RAM BHAROSHA TIWARY,20-May-2026 12:25 PM,20-May-2026 02:00 PM,techsummary_2142730.pdf (261.74 KB),Finance,FINANCIAL BID OPENED,RAM BHAROSHA TIWARY,17-Jul-2026 12:22 PM,finance_2142730.pdf,BOQ Comparative Chart,AOC,EXECUTIVE ENGINEER,VIKAS BHAWAN GYANPUR,"51,000",No,fixed,,Nil,Nil,Block bhadohi ke mamahar pitch road se ramaipur brahman basti se dalit basti tak interlocking karya.,Road,Please refer Tender documents. ,NA ,"25,42,000",Civil Works - Roads,NA ,Rate Contract,90.0,NA ,BHADOHI,221304.0,NA ,NA ,NA ,VIKAS BHAWAN GYANPUR,No ,No,"1,198",Nil,Nil,No,08-May-2026 06:00 PM,15-May-2026 12:30 PM,08-May-2026 06:00 PM,15-May-2026 12:00 PM,NA ,NA ,08-May-2026 06:00 PM,15-May-2026 12:00 PM,20-May-2026 02:00 PM,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE BHADOHI,07/RED/Tender Notice/2026-27 Dt 04-04-2026,2026_REDUP_1145926_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,SBD,AOC
2,6115269,KARTIK ENTERPRISES,14-May-2026 12:53 PM,Accepted-AOC,AOC,17-Jul-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
