Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
15-Jul-2026,"INR 722,938.17",180.0,vivek kumar verma,15-Jul-2026 06:45 PM,945.pdf (405.00 KB),1.0,6176143.0,Kaushik Associates,INR,"722,938.17",Gorakhpur Industrial Development Authority,2026_UGIDA_1149183_1,945/GIDA/2026-27 DT. 14.05.2026,Construction of CC Road and Drain from Vijay Yadav House to Park in Village Judian in GIDA sec 13,1,6177138,ANAND CONSTRUCTION,08-Jun-2026 11:48 AM,Rejected-Finance,L2,15-Jul-2026 06:44 PM,Technical,Bid opened,VIBHOR TYAGI,08-Jun-2026 06:01 PM,,CEO GIDA,Internal,M(C)GM(F)ACEO,vivek kumar verma,15-Jul-2026 06:44 PM,finsummary_2151341.pdf (405.20 KB),Finance,BID OPENED,VIBHOR TYAGI,01-Jul-2026 05:38 PM,,BOQ Comparative Chart,CEO GIDA,Internal,M(C)GF(F)ACEO,vivek kumar verma,01-Jul-2026 02:38 PM,01-Jul-2026 03:00 PM,techsummary_2151341.pdf (264.41 KB),AOC,Construction of CC Road and Drain from Vijay Yadav House to Park in Village Judian in GIDA sec 13,Construction of CC Road and Drain from Vijay Yadav House to Park in Village Judian in GIDA sec 13,Please refer Tender documents. ,NA ,"7,34,320",Civil Works,NA ,Tender,90.0,180.0,GIDA GORAKHPUR,273212.0,NA ,NA ,NA ,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,18-May-2026 11:00 AM,08-Jun-2026 04:00 PM,18-May-2026 11:00 AM,08-Jun-2026 03:00 PM,NA ,NA ,18-May-2026 11:00 AM,08-Jun-2026 03:00 PM,01-Jul-2026 03:00 PM,"74,000",No,fixed,,Nil,Nil,Gorakhpur Industrial Development Authority,945/GIDA/2026-27 DT. 14.05.2026,2026_UGIDA_1149183_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"1,180",Nil,Nil,No,CEO GIDA,GIDA SECTOR 7 GIDA GORAKHPUR,AOC
,,,,,,,,,,,,,,,2,6176143,Kaushik Associates,07-Jun-2026 07:18 PM,Accepted-AOC,L1,15-Jul-2026 06:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,T1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,6176793,M/S PRASHANT CONSTRUCTION,07-Jun-2026 07:31 PM,Rejected-Finance,L3,15-Jul-2026 06:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,6170976,PADMAWATI COMMERCIALS AND INFRABUILD,05-Jun-2026 12:09 PM,Rejected-Technical,NOT RESPONSIVE,01-Jul-2026 02:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
