EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"13,76,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"2,950",Nil,Nil,No,04-May-2026 11:00 AM,26-May-2026 04:00 PM,04-May-2026 11:00 AM,26-May-2026 03:00 PM,NA ,NA ,04-May-2026 11:00 AM,26-May-2026 03:00 PM,24-Jun-2026 10:40 AM,CEO GIDA,GIDA SECTOR 7 GIDA GORAKHPUR,1.0,Fee/PreQual/Technical,.pdf,NIT,Gorakhpur Industrial Development Authority,524/GIDA/2026-27 DT. 24.04.2026,2026_UGIDA_1144402_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of Drain Slab at Sector 15 Gida Gorakhpur,Construction of Drain Slab at Sector 15 Gida Gorakhpur,Please refer Tender documents. ,NA ,"2,35,10,378",Civil Works,NA ,Tender,90.0,270.0,GIDA GORAKHPUR,273212.0,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR ,GIDA SECTOR 7 GIDA GORAKHPUR ,22-May-2026 04:30 PM ,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,No ,No,AOC,CEO GIDA,Internal,M(C)GM(F)ACEO,vivek kumar verma,15-Jul-2026 06:55 PM,finsummary_2138186.pdf (412.90 KB),Technical,BID OPENED,VIBHOR TYAGI,26-May-2026 07:41 PM,,CEO GIDA,Internal,M(C)GM(F)ACEO,vivek kumar verma,24-Jun-2026 10:34 AM,24-Jun-2026 10:40 AM,techsummary_2138186.pdf (402.45 KB),Finance,BID OPENED,VIBHOR TYAGI,24-Jun-2026 01:44 PM,,BOQ Comparative Chart,1.0,6141906.0,M/s Raj Kumar Mishra,INR,"18,025,406.89",Gorakhpur Industrial Development Authority,2026_UGIDA_1144402_1,524/GIDA/2026-27 DT. 24.04.2026,Construction of Drain Slab at Sector 15 Gida Gorakhpur,1,6142061,M/S AGRAWAL ASSOCIATE,26-May-2026 12:59 PM,Rejected-Finance,L4,15-Jul-2026 06:55 PM,15-Jul-2026,"INR 18,025,406.89",270.0,vivek kumar verma,15-Jul-2026 06:58 PM,524.pdf (413.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6141906,M/s Raj Kumar Mishra,26-May-2026 02:08 PM,Accepted-AOC,L1,15-Jul-2026 06:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6142960,M/s VIJENDRA PRATAP SINGH,26-May-2026 02:12 PM,Rejected-Finance,L2,15-Jul-2026 06:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6139062,R.K.TRADERS & CONSTRUCTION PRIVATE LIMITED,26-May-2026 12:40 PM,Rejected-Finance,L3,15-Jul-2026 06:55 PM,,,,,,,AOC
