Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical Document,"68,000",Yes,fixed,,Nil,Nil,Silt clearance of Dodawa Drain from Km 0.00 to km 8.000 in District Balrampur.,As Per Tender Notice,As Per Tender Notice ,NA ,"33,82,000",Civil Works - Canal,NA ,Tender,90.0,15.0,Balrampur,271201.0,NA ,NA ,NA ,Balrampur,No ,No,854.0,Nil,Nil,No,Executive Engineer,Executive Engineer Flood Division Balrampur,02-Jun-2026 10:00 AM,08-Jun-2026 03:00 PM,02-Jun-2026 10:00 AM,08-Jun-2026 02:00 PM,NA ,NA ,02-Jun-2026 10:00 AM,08-Jun-2026 02:00 PM,11-Jun-2026 11:30 AM,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti||EE FLOOD DIVISION, BALRAMPUR",01/EE/2026-27,2026_UPIDC_1156284_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Bharatram,Internal,,Bharat Ram,16-Jul-2026 01:41 PM,finsummary_2166401.pdf (186.75 KB),Technical,Attached,Bharat Ram,10-Jun-2026 08:42 PM,,Er. Bharat Ram,Internal,,Bharat Ram,11-Jun-2026 09:07 AM,11-Jun-2026 11:30 AM,techsummary_2166401.pdf (203.27 KB),Finance,Attached,Bharat Ram,16-Jul-2026 01:21 PM,,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti||EE FLOOD DIVISION, BALRAMPUR",2026_UPIDC_1156284_5,01/EE/2026-27,Silt clearance of Dodawa Drain from Km 0.00 to km 8.000 in District Balrampur.,1.0,6177899.0,M/S KESHRAM CONTRACTOR,INR,"1,639,616",1,6179078,BHOLENDRA PRATAP SINGH,08-Jun-2026 01:42 PM,Rejected-Finance,L3,16-Jul-2026 01:41 PM,16-Jul-2026,"INR 1,639,616",15.0,Bharat Ram,16-Jul-2026 02:02 PM,dodwa2.pdf (128.00 KB),AOC
2.0,Finance,.xls,Financial Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6177899,M/S KESHRAM CONTRACTOR,08-Jun-2026 09:54 AM,Accepted-AOC,L1,16-Jul-2026 02:02 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6171781,M/S SANTOSH KUMAR CONTRECTOR AND GENRERAL,08-Jun-2026 01:24 PM,Rejected-Finance,L2,16-Jul-2026 01:41 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6177039,OM PRAKASH CHAUBEY,07-Jun-2026 05:47 PM,Rejected-Technical,Technical Bid Not Qualified,11-Jun-2026 09:07 AM,,,,,,,AOC
