S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Stage
1.0,6246920.0,SHRI VINDHYACHAL CONSTRUCTION,INR,"2,707,841.66",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1166524_1,Notice No. 650 date 15-06-2026,Interlocking construction work from Devapur Gram Sabha Primary School towards the railway line,1,6253455,M/S SHIV DEVELOPERS,14-Jul-2026 03:33 PM,Rejected-Finance,Higher,29-Jul-2026 06:29 PM,31-Jul-2026,"INR 2,707,841.66",90.0,Satyaprakash Mishra,31-Jul-2026 01:38 PM,devapur.pdf (540.00 KB),AWARD OF CONTRACT,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,29-Jul-2026 06:29 PM,finsummary_2188022.pdf (461.28 KB),Technical,d,Devi Prasad Mishra,17-Jul-2026 06:26 PM,,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,21-Jul-2026 06:57 PM,24-Jul-2026 01:00 PM,techsummary_2188022.pdf (849.90 KB),Finance,d,Devi Prasad Mishra,24-Jul-2026 04:25 PM,,BOQ Comparative Chart,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 650 date 15-06-2026,2026_REDUP_1166524_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,04-Jul-2026 06:55 PM,16-Jul-2026 02:00 PM,04-Jul-2026 06:55 PM,15-Jul-2026 05:00 PM,NA ,NA ,04-Jul-2026 06:55 PM,15-Jul-2026 05:00 PM,24-Jul-2026 01:00 PM,1.0,SBI Bank,eeredallahabad,eeredallahabad,Interlocking construction work from Devapur Gram Sabha Primary School towards the railway line,Interlocking construction work from Devapur Gram Sabha Primary School towards the railway line,Please refer Tender documents. ,NA ,"27,11,000",Civil Works,NA ,Tender,90.0,90.0,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,"2,500",Nil,Nil,No,"55,000",No,fixed,,Nil,Nil,1.0,extention of Date,Date,,1,Fee/PreQual/Technical,.pdf,pdf,AOC
,,,,,,,,,2,6246920,SHRI VINDHYACHAL CONSTRUCTION,11-Jul-2026 11:44 AM,Accepted-AOC,accepted,31-Jul-2026 01:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,xls,AOC
