S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,6142755.0,S S CONSTRUCTION COMPANY,INR,"572,607.596","U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",2026_UPIDC_1150888_1,01/EE/2026-27,01/EE/2026-27(LOT-1),1,6142926,M/S SAVERA BUILDCON,26-May-2026 11:14 AM,Rejected-Finance,L2,09-Jul-2026 08:13 AM,09-Jul-2026,"INR 572,607.596",45.0,himanshu dharia,09-Jul-2026 08:30 AM,boqcomparativechartLOT1.pdf (22.00 KB),L1,Himanshu Dharia,Internal,SN UPENDRA,himanshu dharia,12-Jun-2026 11:55 AM,12-Jun-2026 12:00 PM,techsummary_2155517.pdf (231.75 KB),Finance,02 Bidder admitted,himanshu dharia,08-Jul-2026 09:07 AM,finance_2155517.pdf,BOQ Comparative Chart,Himanshu Dharia,Internal,SN UPENDRA ROHIT,himanshu dharia,09-Jul-2026 08:13 AM,finsummary_2155517.pdf (21.73 KB),Technical,02 Bidder Submitted your bid 02 Bidder Admitted,himanshu dharia,12-Jun-2026 11:39 AM,technical_2155517.pdf,AOC,1.0,SBI Bank,"53,000",Yes,fixed,,Nil,Nil,EXECUTIVE ENGINEER,"Office of EE MGCCD6, Meerut",1,Fee/PreQual/Technical,.pdf,As per TD,854.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",01/EE/2026-27,2026_UPIDC_1150888_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,01/EE/2026-27(LOT-1),01/EE/2026-27(LOT-1),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,45.0,MORADABAD,244001.0,NA ,NA ,NA ,MEERUT,No ,No,20-May-2026 12:00 PM,26-May-2026 02:00 PM,20-May-2026 12:00 PM,26-May-2026 12:00 PM,NA ,NA ,20-May-2026 12:00 PM,26-May-2026 12:00 PM,12-Jun-2026 12:00 PM,AOC
,,,,,,,,,2,6142755,S S CONSTRUCTION COMPANY,26-May-2026 10:28 AM,Accepted-AOC,L1,09-Jul-2026 08:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,2,Finance,.xls,As per BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
