Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,76/UPPCL/GM-7/E-TENDER/2025-26 Dated-28.02.2026,2026_UPPRC_1121509_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BIDDOC,15-Apr-2026 11:00 AM,20-Apr-2026 04:00 PM,15-Apr-2026 11:00 AM,20-Apr-2026 02:00 PM,NA ,NA ,15-Apr-2026 11:00 AM,20-Apr-2026 02:00 PM,11-May-2026 04:00 PM,"17,700",Nil,Nil,No,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Gomti Barrage, Left Bank, Gomti Nagar, Lucknow.",1.0,SBI Bank,"5,22,000",No,fixed,,Nil,Nil,1.0,Other,Other,,"Supply and Installation, Testing, Commissioning of 500KVA (3 Nos.) D.G. Set Work at Government Medical College, Kannauj (U.P.)","Supply and Installation, Testing, Commissioning of 500KVA (3 Nos.) D.G. Set Work at Government Medical College, Kannauj (U.P.)",Please refer Tender documents. ,NA ,"2,60,89,000",Electrical Works,NA ,Tender,90.0,180.0,District-Kannauj (U.P.),209725.0,NA ,NA ,NA ,Lucknow,No ,No,AOC,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,08-May-2026 06:38 PM,11-May-2026 04:00 PM,techsummary_2122607.pdf (2942.77 KB),Finance,Enclosed,RAKESH VERMA,13-Jul-2026 08:02 PM,finance_2122607.pdf,BOQ Comparative Chart,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,13-Jul-2026 08:05 PM,finsummary_2122607.pdf (2942.77 KB),Technical,Enclosed,RAKESH VERMA,08-May-2026 06:30 PM,technical_2122607.pdf,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2026_UPPRC_1121509_2,76/UPPCL/GM-7/E-TENDER/2025-26 Dated-28.02.2026,"Supply and Installation, Testing, Commissioning of 500KVA (3 Nos.) D.G. Set Work at Government Medical College, Kannauj (U.P.)",1.0,6053947.0,S.MBROTHERS,INR,"22,762,515.07",1,6058422,B L ENTERPRISES,20-Apr-2026 11:28 AM,Rejected-Technical,Disqualified,08-May-2026 06:38 PM,13-Jul-2026,"INR 22,762,515.07",180.0,RAKESH VERMA,13-Jul-2026 08:08 PM,AO.pdf (1089.00 KB),Enclosed,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6058500,DURGESH ENTERPRISES,20-Apr-2026 01:22 PM,Rejected-Technical,Disqualified,08-May-2026 06:38 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6055420,KRISHNA REFRIGERATION,20-Apr-2026 12:45 PM,Rejected-AOC,Accepted,13-Jul-2026 08:08 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6053947,S.MBROTHERS,20-Apr-2026 12:39 PM,Accepted-AOC,Accepted,13-Jul-2026 08:08 PM,,,,,,,,AOC
