Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
15-Jul-2026,"INR 1,183,960",90.0,Chaman Srivastava,15-Jul-2026 03:30 PM,umeshpatel.pdf (461.00 KB),FINAL,1,6141621,M/S ACCHE LAL,28-May-2026 12:10 PM,Accepted-AOC,Y,15-Jul-2026 03:30 PM,1.0,6141621.0,M/S ACCHE LAL,INR,"1,183,960",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1151611_1,69/EE/RED/Tender/2026-27 date 08.04.2026,Umesh Patel ke makan se Gokulpuri Phase-1 ki aur Interlocking ka karya,Technical,FINAL,RAJNEESH KUMAR,11-Jun-2026 06:20 PM,,Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,15-Jul-2026 03:28 PM,finsummary_2157084.pdf (460.92 KB),Finance,final,Chaman Srivastava,15-Jul-2026 03:25 PM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,11-Jun-2026 06:22 PM,17-Jun-2026 12:30 PM,techsummary_2157084.pdf (831.82 KB),AOC,Umesh Patel ke makan se Gokulpuri Phase-1 ki aur Interlocking ka karya,Umesh Patel ke makan se Gokulpuri Phase-1 ki aur Interlocking ka karya,Please refer Tender documents. ,NA ,"11,92,000",Civil Works,NA ,Tender,90.0,90.0,Umesh Patel ke makan se Gokulpuri Phase-1 ki aur I,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,21-May-2026 05:00 PM,29-May-2026 03:30 PM,21-May-2026 05:00 PM,29-May-2026 12:00 PM,NA ,NA ,21-May-2026 05:00 PM,29-May-2026 12:00 PM,17-Jun-2026 12:30 PM,EE RED Jhansi,EE RED Jhansi,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,69/EE/RED/Tender/2026-27 date 08.04.2026,2026_REDUP_1151611_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,sbd,"24,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,854.0,Nil,Nil,No,AOC
,,,,,,,2,6141673,M/S MAA SHAKUNTALA CONSTRUCTION,28-May-2026 11:31 AM,Rejected-Finance,N,15-Jul-2026 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,AOC
