S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Tender Stage
1,6103698,ONES ASSOCIATION,10-May-2026 09:44 PM,Accepted-AOC,L1,04-Jul-2026 03:42 PM,1.0,6103698.0,ONES ASSOCIATION,INR,"1,497,303.98",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-12 Orai,2026_UPPRC_1144932_9,2/PM12/UPPCL/2026-27,"Construction of an Interlocking Road (approx. 200 meters) leading from Mullu house towards Guttis house in village Siddhapara, Block Chirgaon.",04-Jul-2026,"INR 1,497,303.98",60.0,PRAVEEN KUMAR SHARMA,04-Jul-2026 03:41 PM,9.pdf (731.00 KB),L1,PM 12 Jhansi,Internal,Ravikant Accountant,PRAVEEN KUMAR SHARMA,19-Jun-2026 04:32 PM,finsummary_2141114.pdf (192.79 KB),Technical,Two bids admitted,PRAVEEN KUMAR SHARMA,18-May-2026 09:41 AM,technical_2141114.pdf,PM 12 Jhansi,Internal,Ravikant Accountant,PRAVEEN KUMAR SHARMA,27-May-2026 12:12 PM,27-May-2026 02:00 PM,techsummary_2141114.pdf (1030.25 KB),Finance,2 bid Admitted,PRAVEEN KUMAR SHARMA,30-May-2026 03:05 PM,finance_2141114.pdf,BOQ Comparative Chart,AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-12 Orai,2/PM12/UPPCL/2026-27,2026_UPPRC_1144932_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,05-May-2026 05:00 PM,11-May-2026 04:00 PM,05-May-2026 05:00 PM,11-May-2026 03:00 PM,05-May-2026 05:00 PM ,11-May-2026 03:00 PM ,05-May-2026 05:00 PM,11-May-2026 03:00 PM,27-May-2026 02:00 PM,1,Fee/PreQual/Technical,.pdf,NIT,"30,000",No,fixed,,Nil,Nil,"Construction of an Interlocking Road (approx. 200 meters) leading from Mullu house towards Guttis house in village Siddhapara, Block Chirgaon.","Construction of an Interlocking Road (approx. 200 meters) leading from Mullu house towards Guttis house in village Siddhapara, Block Chirgaon.",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,60.0,Jhansi,284403.0,NA ,NA ,NA ,Jhansi,No ,No,"5,900",Nil,Nil,No,1.0,SBI Bank,Project Manager Unit 12,129 K K Puri Awas Vikas,AOC
2,6103865,RUDRAKSH ELECTRICAL AND CONSTRUCTION,10-May-2026 11:01 PM,Rejected-AOC,L2,04-Jul-2026 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
