Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical,SE RED BASTI,O/O SE RED BASTI,01-Jun-2026 12:00 PM,12-Jun-2026 12:30 PM,01-Jun-2026 12:00 PM,12-Jun-2026 12:00 PM,01-Jun-2026 12:00 PM ,12-Jun-2026 12:00 PM ,01-Jun-2026 12:00 PM,12-Jun-2026 12:00 PM,14-Jul-2026 12:00 PM,"2,714",Nil,Nil,No,Vikas Khand Santha mein karma bhataura marg se karma uttar tola tak pitch road nirman karya,Vikas Khand Santha mein karma bhataura marg se karma uttar tola tak pitch road nirman karya,as per sbd ,NA ,"53,82,000",Civil Works,NA ,Tender,90.0,180.0,WORKS,272001.0,NA ,NA ,NA ,O/O SE RED BASTI,No ,No,1.0,SBI Bank,"1,08,000",No,fixed,,Nil,Nil,1.0,date,Date,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,26/RED/Tender/File No/Bond Clerk/2026-27Dt. 07.04.26,2026_REDUP_1155884_19,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,2026_REDUP_1155884_19,26/RED/Tender/File No/Bond Clerk/2026-27Dt. 07.04.26,Vikas Khand Santha mein karma bhataura marg se karma uttar tola tak pitch road nirman karya,1,6169051,INDRAKIRTI SHARAN AGRAWAL,06-Jun-2026 09:12 AM,Rejected-Finance,R,22-Jul-2026 06:58 AM,1.0,6172417.0,KRISHNA CHANDRA DWIVEDI CONTRACTOR,INR,"5,555,360.33",ER MUNESH KUMAR LO0DHI,Internal,SE,MuneshKumar Lodhi,22-Jul-2026 06:58 AM,finsummary_2165447.pdf (389.76 KB),Finance,c,MuneshKumar Lodhi,14-Jul-2026 01:50 PM,,BOQ Comparative Chart,Er. Munesh Kumar Lodhi,Internal,se,MuneshKumar Lodhi,09-Jul-2026 12:34 PM,14-Jul-2026 12:00 PM,techsummary_2165447.pdf (110.11 KB),Technical,c,MuneshKumar Lodhi,09-Jul-2026 12:19 PM,,22-Jul-2026,"INR 5,555,360.33",180.0,MuneshKumar Lodhi,22-Jul-2026 07:00 AM,19b.pdf (390.00 KB),A,AOC
2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,6172417,KRISHNA CHANDRA DWIVEDI CONTRACTOR,06-Jun-2026 07:16 AM,Accepted-AOC,A,22-Jul-2026 07:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
