S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
1,6093368,M/S CHANDA CONSTRUCTION,06-May-2026 01:25 PM,Rejected-Finance,Due To L4,23-May-2026 05:14 PM,1.0,6093323.0,M/S R K CONSTRUCTION,INR,"66,000","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",2026_UPIDC_1144079_1,01/EE/2026-27,Silt Clearance From Kain Drain Between km 22.925 to km 31.200 in District Shrawasti.,15-Jul-2026,"INR 66,000",25.0,Akhilesh kumar Gautam,15-Jul-2026 12:18 PM,Lot14.pdf (510.00 KB),Due To L1,Akhilesh Kumar Gautam,Internal,Vikash Shiromani Singh,Akhilesh kumar Gautam,23-May-2026 05:14 PM,finsummary_2137396.pdf (461.01 KB),Technical,Technical Evaluation,Akhilesh kumar Gautam,08-May-2026 06:48 PM,technical_2137396.pdf,Akhilesh Kumar Gautam,Internal,Vikash Siromani Singh,Akhilesh kumar Gautam,08-May-2026 06:50 PM,11-May-2026 10:00 AM,techsummary_2137396.pdf (627.55 KB),Finance,Finacial Evaluation,Akhilesh kumar Gautam,23-May-2026 05:08 PM,finance_2137396.pdf,BOQ Comparative Chart,AOC,"2,354",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Document,Silt Clearance From Kain Drain Between km 22.925 to km 31.200 in District Shrawasti.,Silt Clearance From Kain Drain Between km 22.925 to km 31.200 in District Shrawasti. (Lot-14),Please refer Tender documents. ,NA ,"32,90,000",Civil Works,NA ,Tender,90.0,25.0,Bhinga,271831.0,NA ,NA ,NA ,Flood Division Shrawasti,No ,No,30-Apr-2026 04:15 PM,06-May-2026 03:30 PM,30-Apr-2026 04:15 PM,06-May-2026 02:00 PM,NA ,NA ,30-Apr-2026 04:15 PM,06-May-2026 02:00 PM,11-May-2026 10:00 AM,EXECUTIVE ENGINEER,Flood Division Shrawasti,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",01/EE/2026-27,2026_UPIDC_1144079_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"66,000",Yes,fixed,,Nil,Nil,1.0,DateCorrigendum,Date,,AOC
2,6093077,M/s Nav Bharat Construction,06-May-2026 01:30 PM,Rejected-Finance,Due To L2,23-May-2026 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Other Corrigendum,Other,,AOC
3,6087733,M/S RADHIKA CONSTRUCTION COMPANY,06-May-2026 12:55 PM,Rejected-Finance,Due To L3,23-May-2026 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,6093323,M/S R K CONSTRUCTION,06-May-2026 01:21 PM,Accepted-AOC,Due To L1,15-Jul-2026 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
5,6087788,Ram Charan Verma,06-May-2026 01:51 PM,Rejected-Finance,Due To L5,23-May-2026 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
6,6093505,VED PRAKASH OJHA CONTRACTOR,06-May-2026 01:38 PM,Rejected-Finance,Due To L6,23-May-2026 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
