EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"90,000",No,fixed,,Nil,Nil,"2,354",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,1.0,SBI Bank,07-May-2026 01:00 PM,22-May-2026 04:00 PM,07-May-2026 01:00 PM,22-May-2026 12:00 PM,NA ,NA ,07-May-2026 01:00 PM,22-May-2026 12:00 PM,09-Jun-2026 12:30 PM,"Construction of an interlocking road in Village Piprawale-1, extending from Gutaiya Road, passing via Gayadeen house, Nanddhar, and the Primary School, up to Dinesh house Development Block Lalaurikheda.","Construction of an interlocking road in Village Piprawale-1, extending from Gutaiya Road, passing via Gayadeen house, Nanddhar, and the Primary School, up to Dinesh house Development Block Lalaurikheda.",Please refer Tender documents. ,NA ,"44,70,000",Civil Works - Roads,NA ,Tender,90.0,90.0,LALAURIKHEDA PILIBHIT,262001.0,SE RED CIRCLE BAREILLY ,SE RED CIRCLE BAREILLY OFFICE ,08-May-2026 12:00 PM ,SE RED CIRCLE BAREILLY OFFICE,No ,No,SE RED CIRCLE BAREILLY,SE RED CIRCLE BAREILLY OFFICE,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE,27/RED/Nivida-file Pilibhit/E-Nivida/2026-27 dated 02-04-2026,2026_REDUP_1146055_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE,2026_REDUP_1146055_11,27/RED/Nivida-file Pilibhit/E-Nivida/2026-27 dated 02-04-2026,"Construction of an interlocking road in Village Piprawale-1, extending from Gutaiya Road, passing via Gayadeen house, Nanddhar, and the Primary School, up to Dinesh house Development Block Lalaurikheda.",1,6134591,M/S G V CONSTRUCTION AND SUPPLIERS,22-May-2026 12:34 AM,Rejected-Finance,DUE OT L2,10-Jun-2026 10:00 PM,1.0,6134812.0,M/S SATYA PRAKASH CONTRACTOR,INR,"5,258,190",Finance,FINANCIAL BID OPEN,RAJESH KUMAR,10-Jun-2026 09:58 PM,finance_2143181.pdf,BOQ Comparative Chart,SEREDCIRCLEBAREILLY,Internal,SEREDCIRCLEBAREILLYEEREDDIVISIONPILIBHITEEREDDIVISIONBADAUNDAOREDDIVISIONPILIBHIT,RAJESH KUMAR,10-Jun-2026 10:00 PM,finsummary_2143181.pdf (1066.87 KB),Technical,BID OPEN,RAJESH KUMAR,03-Jun-2026 04:23 PM,technical_2143181.pdf,08-Jul-2026,"INR 5,258,190",90.0,RAJESH KUMAR,08-Jul-2026 02:05 PM,AOC11pbt.pdf (477.00 KB),"AOC OF THE WORK - Construction of an interlocking road in Village Piprawale-1, extending from Gutaiya Road, passing via Gayadeen house, Nanddhar, and the Primary School, up to Dinesh house Development",SEREDCIRCLEBAREILLY,Internal,"SEREDCIRCLEBAREILLY, EEREDDIVISIONBPILIBHIT, EEREDDIVISIONBADAUN, DAOREDDIVISIONPILIBHIT",RAJESH KUMAR,03-Jun-2026 04:27 PM,09-Jun-2026 12:30 PM,techsummary_2143181.pdf (411.30 KB),AOC
,,,,,,,,,,2,Finance,.xls,FINANCIAL DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,6134812,M/S SATYA PRAKASH CONTRACTOR,22-May-2026 01:07 AM,Accepted-AOC,DUE TO LOWER RATE,08-Jul-2026 02:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
