Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
Pragya parmita,Internal,AE DAO,RAM BHAROSHA TIWARY,20-May-2026 12:45 PM,20-May-2026 02:00 PM,techsummary_2143342.pdf (278.40 KB),17-Jul-2026,"INR 3,490,229",90.0,RAM BHAROSHA TIWARY,17-Jul-2026 11:52 AM,BERWAPAHADPUR.pdf (327.00 KB),AOC,Technical,TENDER OPENED,RAM BHAROSHA TIWARY,20-May-2026 11:27 AM,technical_2143342.pdf,1.0,6116366.0,SHIVA CONSTRUCTIONS,INR,"3,490,229",Finance,financial bid opened,RAM BHAROSHA TIWARY,19-Jun-2026 10:55 AM,finance_2143342.pdf,BOQ Comparative Chart,Pragya Parmita,Internal,AE DAO,RAM BHAROSHA TIWARY,19-Jun-2026 02:13 AM,finsummary_2143342.pdf (364.66 KB),1,6116416,Pandey Construction,14-May-2026 06:31 PM,Rejected-Finance,HIGH RATE,19-Jun-2026 11:02 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE BHADOHI,2026_REDUP_1145926_42,07/RED/Tender Notice/2026-27 Dt 04-04-2026,Gram Panchayat berwa pahadpur me surendra kumar pandey ke ghar se baba sonkar ke ghar tak interlocking karya.,AOC,08-May-2026 06:00 PM,15-May-2026 12:30 PM,08-May-2026 06:00 PM,15-May-2026 12:00 PM,NA ,NA ,08-May-2026 06:00 PM,15-May-2026 12:00 PM,20-May-2026 02:00 PM,"60,000",No,fixed,,Nil,Nil,Gram Panchayat berwa pahadpur me surendra kumar pandey ke ghar se baba sonkar ke ghar tak interlocking karya.,Road,Please refer Tender documents. ,NA ,"29,83,000",Civil Works - Roads,NA ,Rate Contract,90.0,NA ,BHADOHI,221304.0,NA ,NA ,NA ,VIKAS BHAWAN GYANPUR,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE BHADOHI,07/RED/Tender Notice/2026-27 Dt 04-04-2026,2026_REDUP_1145926_42,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"1,242",Nil,Nil,No,EXECUTIVE ENGINEER,VIKAS BHAWAN GYANPUR,1,Fee/PreQual/Technical,.pdf,SBD,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6116366,SHIVA CONSTRUCTIONS,14-May-2026 05:47 PM,Accepted-AOC,AOC,17-Jul-2026 11:52 AM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
