S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,"12,700",No,fixed,,Nil,Nil,"1,101",Nil,Nil,No,EXECUTIVE ENGINEER IRRIGATION DIVISION AYODHYA,EXECUTIVE ENGINEER IRRIGATION DIVISION AYODHYA,Lot No-12 E/W in clearance of Ramsarandaspur Drain from km.11.000 to Km. 0.000,E/W in clearance of Ramsarandaspur Drain from km.11.000 to Km. 0.000,AS PER TENDER DOCUMENT ,NA ,,Civil Works,NA ,Tender,90.0,NA ,AYODHYA AND AMBEDKARNAGAR,224001.0,NA ,NA ,NA ,O/O EXECUTIVE ENGINEER IRRIGATION DIVISION AYODHYA,No ,No,25-May-2026 09:00 AM,01-Jun-2026 02:00 PM,25-May-2026 09:00 AM,01-Jun-2026 01:00 PM,NA ,NA ,25-May-2026 09:00 AM,01-Jun-2026 01:00 PM,02-Jun-2026 01:40 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||ID, faizabad",01/EE/2026-2027,2026_UPIDC_1152945_12,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,1.0,6157007.0,R K CONSTRUCTION,INR,"594,259.35",Finance,02 bid,rajnish gautam,22-Jun-2026 10:46 AM,finance_2159801.pdf,BOQ Comparative Chart,R K GAUTAM,Internal,R K GAUTAM,rajnish gautam,22-Jun-2026 11:25 AM,finsummary_2159801.pdf (201.42 KB),1,6157007,R K CONSTRUCTION,31-May-2026 07:03 PM,Accepted-AOC,l1,23-Jul-2026 10:25 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||ID, faizabad",2026_UPIDC_1152945_12,01/EE/2026-2027,Lot No-12 E/W in clearance of Ramsarandaspur Drain from km.11.000 to Km. 0.000,R K GAUTAM,Internal,R K GAUTAM,rajnish gautam,02-Jun-2026 01:36 PM,02-Jun-2026 01:40 PM,techsummary_2159801.pdf (201.42 KB),23-Jul-2026,"INR 594,259.35",11.0,rajnish gautam,23-Jul-2026 10:25 AM,ramsarandaspur.pdf (2145.00 KB),date of start 10.06.2026 Datr of completaion 20.06.2026,Technical,02 bid,rajnish gautam,02-Jun-2026 01:33 PM,technical_2159801.pdf,AOC
,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,6156650,Shiv Ram Yadav,31-May-2026 04:53 PM,Rejected-Finance,L2,22-Jun-2026 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
