S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,tender revoc,tender revoc,20-Jul-2026 01:45 PM,544rispansiv.pdf ,30.33,Financial Opening,28-Jul-2026,"INR 480,145.49",90.0,Ratnesh Kumar Gond,28-Jul-2026 05:39 PM,544rispansiv.pdf (47.00 KB),aoc,1.0,6176069.0,RAJASTHALI ASSOCIATE,INR,"480,145.49",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2026_REDUP_1154644_1,544/EE/RED/25-05-2026,LOT04 TAHSIL SIKANDARPUR PARISAR ME CYCLE STAND KE LIYE SHED KA NIRMAN KARYA,1,6181158,M/S AARADHYA CONSTRUCTION,09-Jun-2026 08:11 AM,Rejected-Finance,second lowest,28-Jul-2026 05:35 PM,Finance,3 bid,Ratnesh Kumar Gond,28-Jul-2026 05:29 PM,,BOQ Comparative Chart,EE,Internal,aedao,Ratnesh Kumar Gond,17-Jun-2026 05:39 PM,18-Jun-2026 11:00 AM,techsummary_2162862.pdf (47.05 KB),Technical,3 bid submitted,Ratnesh Kumar Gond,10-Jun-2026 12:48 PM,,EE,Internal,aedao,Ratnesh Kumar Gond,28-Jul-2026 05:35 PM,finsummary_2162862.pdf (47.05 KB),AOC,767.0,Nil,Nil,No,LOT04 TAHSIL SIKANDARPUR PARISAR ME CYCLE STAND KE LIYE SHED KA NIRMAN KARYA,LOT04 TAHSIL SIKANDARPUR PARISAR ME CYCLE STAND KE LIYE SHED KA NIRMAN KARYA,Please refer Tender documents. ,NA ,"4,82,000",Civil Works,NA ,Tender,90.0,90.0,BALLIA,277001.0,NA ,NA ,NA ,EE RED BALLIA,No ,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,544/EE/RED/25-05-2026,2026_REDUP_1154644_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,02-Jun-2026 09:00 AM,10-Jun-2026 12:00 PM,02-Jun-2026 09:00 AM,09-Jun-2026 12:00 PM,NA ,NA ,02-Jun-2026 09:00 AM,09-Jun-2026 12:00 PM,18-Jun-2026 11:00 AM,EE RED DIV BALLIA,EE RED DIV BALLIA,"9,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,6179236,M/s SHAKTI CONSTRUCTION,09-Jun-2026 07:08 AM,Rejected-Finance,third lowest,28-Jul-2026 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,3,6176069,RAJASTHALI ASSOCIATE,09-Jun-2026 10:09 AM,Accepted-AOC,aoc,28-Jul-2026 05:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
