S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,6224966,M/s MAHAKAAL ASSOCIATES,30-Jun-2026 12:55 PM,Rejected-AOC,L2,17-Jul-2026 12:25 PM,1.0,6225040.0,M/s Shivam Construction,INR,"1,267,722",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1163025_2,695/EE/RED/GKP/26-27 Date 30/05/26,Block-Campierganj se Pani Khadkhadihya Marhata Marg ke 01 KM mein 10 X 30 Metre Rapti Pul Par Guard/Fencing Ka Karya,16-Jul-2026,"INR 1,267,722",90.0,Abhishek Rai,17-Jul-2026 12:25 PM,bpdf.pdf (153.00 KB),Executive Engineer,Internal,,Abhishek Rai,04-Jul-2026 10:32 AM,04-Jul-2026 11:00 AM,techsummary_2180200.pdf (482.50 KB),Finance,opend,Suresh Kumar Jaiswal,04-Jul-2026 11:33 AM,,BOQ Comparative Chart,Executive Engineer,Internal,,Suresh Kumar Jaiswal,04-Jul-2026 01:12 PM,finsummary_2180200.pdf (153.00 KB),Technical,Opend,Suresh Kumar Jaiswal,02-Jul-2026 02:57 PM,,AOC,"25,380",No,percentage,2.0%,Nil,Nil,812.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,695/EE/RED/GKP/26-27 Date 30/05/26,2026_REDUP_1163025_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Executive Engineer,Vikash Bhawan,1,Fee/PreQual/Technical,.pdf,Technical Evaluation,25-Jun-2026 09:00 AM,02-Jul-2026 09:00 AM,25-Jun-2026 09:00 AM,01-Jul-2026 12:00 PM,NA ,NA ,25-Jun-2026 09:00 AM,01-Jul-2026 12:00 PM,04-Jul-2026 11:00 AM,1.0,SBI Bank,Block-Campierganj se Pani Khadkhadihya Marhata Marg ke 01 KM mein 10 X 30 Metre Rapti Pul Par Guard/Fencing Ka Karya,Block-Campierganj se Pani Khadkhadihya Marhata Marg ke 01 KM mein 10 X 30 Metre Rapti Pul Par Guard/Fencing Ka Karya,Please refer Tender documents. ,NA ,"12,69,000",Civil Works,NA ,Tender,90.0,90.0,Gorakhpur,273001.0,NA ,NA ,NA ,Vikash Bhawan,No ,No,AOC
2,6225040,M/s Shivam Construction,30-Jun-2026 12:52 PM,Accepted-AOC,L1,17-Jul-2026 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
