EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"78,000",No,fixed,,Nil,Nil,"2,356",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE PILIBHIT,letter No- 1259/RED/Etender/Bond Clerck 2025-26 Date 28-03-26,2026_REDUP_1147295_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Executive Engineer,"Rural Engineering Department, Pilibhit",1.0,SBI Bank,11-May-2026 12:00 PM,21-May-2026 02:00 PM,11-May-2026 12:00 PM,21-May-2026 12:00 PM,NA ,NA ,11-May-2026 12:00 PM,21-May-2026 12:00 PM,29-May-2026 12:00 PM,Reconstruction work of Arya Kanya Inter College Pilibhit under Project Alankar,Reconstruction work of Arya Kanya Inter College Pilibhit under Project Alankar,Reconstruction work of Arya Kanya Inter College Pilibhit under Project Alankar ,NA ,"39,10,600",Civil Works,NA ,Tender,90.0,NA ,RED PILIBHIT,262001.0,"Rural Engineering Department, Pilibhit ",Collectrate Compound Pilibhit ,15-May-2026 12:00 PM ,"Rural Engineering Department, Pilibhit",No ,No,AOC,Executive Engineer,Internal,Assistant Engineer Divisional Accountant,KARAN SINGH,20-Jun-2026 03:02 PM,finsummary_2146307.pdf (543.11 KB),Technical,Attandance sheet,KARAN SINGH,22-May-2026 02:54 PM,technical_2146307.pdf,Executive Engineer,Internal,Assistant Engineer Divisional Accountant,KARAN SINGH,27-May-2026 03:36 PM,29-May-2026 12:00 PM,techsummary_2146307.pdf (293.96 KB),Finance,Attandance Sheet,KARAN SINGH,16-Jun-2026 04:35 PM,finance_2146307.pdf,BOQ Comparative Chart,1.0,6132513.0,M.S. CONTRACTOR & SUPPLIERS,INR,"3,026,793.84",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE PILIBHIT,2026_REDUP_1147295_1,letter No- 1259/RED/Etender/Bond Clerck 2025-26 Date 28-03-26,Reconstruction work of Arya Kanya Inter College Pilibhit under Project Alankar,1,6132513,M.S. CONTRACTOR & SUPPLIERS,21-May-2026 01:55 AM,Accepted-AOC,AOC,25-Jul-2026 05:00 PM,06-Jul-2026,"INR 3,026,793.84",180.0,KARAN SINGH,25-Jul-2026 05:00 PM,AryaekanyaAOC.pdf (374.00 KB),AOC,AOC
,,,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6132543,R. D. CONTRACTOR & SUPPLIERS,21-May-2026 02:00 AM,Rejected-Finance,L3,20-Jun-2026 03:02 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6130964,SHARMA CONTRACTORS,20-May-2026 08:13 PM,Rejected-Finance,L2,20-Jun-2026 03:02 PM,,,,,,,,AOC
