S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
1,6232704,M/S A P S CONSTRUCTION COMPANY,05-Jul-2026 12:40 PM,Rejected-Finance,L2,17-Jul-2026 07:34 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1165263_5,563/RED KUSHINAGAR,Gramsabha Bharwaliya mein Bhairav Baba Sthan ke paas Barat Ghar ka nirmaan karya.,1.0,6232656.0,M/S NEW KHUSHI SOLAR SHOP,INR,"1,195,045.24",17-Jul-2026,"INR 1,195,045.24",90.0,GIRISH KUMAR,17-Jul-2026 07:58 PM,5AA.pdf (56.00 KB),EE RED KUSHINAGAR,Internal,,GIRISH KUMAR,17-Jul-2026 07:34 PM,finsummary_2185616.pdf (54.18 KB),Technical,Bid Opening Summary,GIRISH KUMAR,16-Jul-2026 11:27 AM,,EE RED KUSHINAGAR,Internal,,GIRISH KUMAR,17-Jul-2026 11:51 AM,17-Jul-2026 03:00 PM,techsummary_2185616.pdf (155.97 KB),Finance,Bid Opening Summary,Praveen Kumar,17-Jul-2026 04:08 PM,,BOQ Comparative Chart,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,563/RED KUSHINAGAR,2026_REDUP_1165263_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"24,000",Yes,fixed,,Nil,Nil,Gramsabha Bharwaliya mein Bhairav Baba Sthan ke paas Barat Ghar ka nirmaan karya.,Gramsabha Bharwaliya mein Bhairav Baba Sthan ke paas Barat Ghar ka nirmaan karya.,Please refer Tender documents. ,NA ,"11,96,000",Civil Works,NA ,Tender,90.0,NA ,WORK,274403.0,NA ,NA ,NA ,EE KUSHINAGAR,No ,No,1,Fee/PreQual/Technical,.pdf,Cover Type Description,02-Jul-2026 09:00 AM,07-Jul-2026 03:00 PM,02-Jul-2026 09:00 AM,07-Jul-2026 12:00 PM,NA ,NA ,02-Jul-2026 09:00 AM,07-Jul-2026 12:00 PM,17-Jul-2026 03:00 PM,1.0,SBI Bank,752.0,Nil,Nil,No,EE KUSHINAGAR,EE KUSHINAGAR,AOC
2,6232656,M/S NEW KHUSHI SOLAR SHOP,05-Jul-2026 02:16 PM,Accepted-AOC,L1,17-Jul-2026 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,AOC
