Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
08-Jul-2026,"INR 199,462.74",90.0,Ratnesh Kumar Gond,08-Jul-2026 12:16 PM,rispansiv546.pdf (81.00 KB),aoc,1.0,6210798.0,M/S UTKARSH CONSTRUCTION,INR,"199,462.74",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2026_REDUP_1162098_1,546/EE/RED/25-05-2026,LOT 38 DEVASTHALI VIDYAPEETH KE SAMNE EK ADAD LED LIGHT KI ASTHAPNA,1,6210824,M/S KAPILESHWARI CONSTRUCTION,24-Jun-2026 01:50 PM,Rejected-Finance,second lowest,08-Jul-2026 11:52 AM,Technical,2 bid,Ratnesh Kumar Gond,26-Jun-2026 02:12 PM,,EE,Internal,aedao,Ratnesh Kumar Gond,08-Jul-2026 11:52 AM,finsummary_2178276.pdf (80.92 KB),Finance,2 bid,Ratnesh Kumar Gond,30-Jun-2026 12:24 PM,,BOQ Comparative Chart,EE,Internal,aedao,Ratnesh Kumar Gond,27-Jun-2026 02:51 PM,29-Jun-2026 11:00 AM,techsummary_2178276.pdf (80.92 KB),AOC,1,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,LOT 38 DEVASTHALI VIDYAPEETH KE SAMNE EK ADAD LED LIGHT KI ASTHAPNA,LOT 38 DEVASTHALI VIDYAPEETH KE SAMNE EK ADAD LED LIGHT KI ASTHAPNA,Please refer Tender documents. ,NA ,"2,08,000",Civil Works,NA ,Tender,90.0,90.0,BALLIA,277001.0,NA ,NA ,NA ,EE RED BALLIA,No ,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,546/EE/RED/25-05-2026,2026_REDUP_1162098_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,19-Jun-2026 04:00 PM,25-Jun-2026 12:30 PM,19-Jun-2026 04:00 PM,25-Jun-2026 12:00 PM,NA ,NA ,19-Jun-2026 04:00 PM,25-Jun-2026 12:00 PM,29-Jun-2026 11:00 AM,"5,000",Yes,fixed,,Nil,Nil,856.0,Nil,Nil,No,EE RED DIV BALLIA,EE RED DIV BALLIA,AOC
,,,,,,,,,,,,,,,,2,6210798,M/S UTKARSH CONSTRUCTION,24-Jun-2026 12:50 PM,Accepted-AOC,aoc,08-Jul-2026 12:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
