Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
03-Apr-2026 06:50 PM,09-Apr-2026 04:00 PM,03-Apr-2026 06:50 PM,09-Apr-2026 02:00 PM,NA ,NA ,03-Apr-2026 06:50 PM,09-Apr-2026 02:00 PM,23-Apr-2026 04:00 PM,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.","17,700",Nil,Nil,No,Construction of Centre of excellence for Jila Shiksha and Prashikshan Sansthan Kanpur District-Kanpur Nagar (U.P.),Construction of Centre of excellence for Jila Shiksha and Prashikshan Sansthan Kanpur District-Kanpur Nagar (U.P.),Please refer Tender documents. ,NA ,"11,00,06,000",Civil Works - Buildings,NA ,Tender,90.0,365.0,District-Kanpur Nagar (U.P.),208001.0,NA ,NA ,NA ,Lucknow,No ,No,"22,00,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,BIDDOC,1.0,SBI Bank,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,92/UPPCL/GM-7/E-TENDER/2025-26 Dated-25.03.2026,2026_UPPRC_1133069_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,10-Jul-2026 01:02 PM,finsummary_2115057.pdf (547.85 KB),Technical,Enclosed,RAKESH VERMA,22-Apr-2026 07:14 PM,technical_2115057.pdf,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,22-Apr-2026 07:21 PM,23-Apr-2026 04:00 PM,techsummary_2115057.pdf (2942.77 KB),Finance,Enclosed,RAKESH VERMA,10-Jul-2026 12:55 PM,,BOQ Comparative Chart,1.0,6035252.0,M/s VIJENDRA PRATAP SINGH,INR,"109,401,379.71",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2026_UPPRC_1133069_1,92/UPPCL/GM-7/E-TENDER/2025-26 Dated-25.03.2026,Construction of Centre of excellence for Jila Shiksha and Prashikshan Sansthan Kanpur District-Kanpur Nagar (U.P.),1,6034790,M/S J.N SHARMA,09-Apr-2026 12:09 PM,Rejected-AOC,Accepted,10-Jul-2026 01:07 PM,10-Jul-2026,"INR 109,401,379.71",365.0,RAKESH VERMA,10-Jul-2026 01:05 PM,AOC92.pdf (587.00 KB),Enclosed,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6035252,M/s VIJENDRA PRATAP SINGH,08-Apr-2026 01:34 PM,Accepted-AOC,Accepted,10-Jul-2026 01:07 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6030485,SHREE SAI CONTRACTOR,09-Apr-2026 12:54 PM,Rejected-Technical,Disqualified,22-Apr-2026 07:21 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6034457,Shri Ram Constructions,09-Apr-2026 12:53 PM,Rejected-AOC,Accepted,10-Jul-2026 01:07 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6030070,S. S. Construction Co.,07-Apr-2026 03:47 PM,Rejected-Technical,Disqualified,22-Apr-2026 07:21 PM,,,,,,,,AOC
