Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
06-Mar-2026,"INR 56,459,587.44",279.0,RAJENDRA SINGH BHATI,16-Jul-2026 04:31 PM,455_27.pdf (877.00 KB),AOC,Technical,UNDER EVALUATION,BHARAM PAL SINGH,24-Feb-2026 10:09 AM,,Committee,Internal,Committee,VIKAS KUMAR,24-Feb-2026 12:58 PM,24-Feb-2026 01:00 PM,techsummary_2046536.pdf (589.37 KB),Finance,UNDER,VIKAS KUMAR,06-Mar-2026 04:47 PM,,BOQ Comparative Chart,Committee,Internal,Committee,VIKAS KUMAR,06-Mar-2026 05:08 PM,finsummary_2046536.pdf (599.09 KB),1.0,5841897.0,M/S J.K JAIN CONTRACTOR,INR,"56,459,587.44",Yamuna Expressway Industrial Development Authority,2026_YEIDA_1107376_27,YEA/GM(PROJECT)/2026/455 DT-14/01/2026,"Remaining Internal development work of road(5 year maintenance) drain, sewerage and water supply of Pocket-G, Sector-20, YEA WC-02",1.0,5842112.0,A K GUPTA CONSTRUCTION CO,04-Feb-2026 02:32 PM,Rejected-Finance,L2,06-Mar-2026 05:08 PM,AOC,"16,06,400",No,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",22-Jan-2026 06:55 PM,05-Feb-2026 11:00 AM,22-Jan-2026 06:55 PM,04-Feb-2026 05:00 PM,NA ,NA ,22-Jan-2026 06:55 PM,04-Feb-2026 05:00 PM,24-Feb-2026 01:00 PM,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2026/455 DT-14/01/2026,2026_YEIDA_1107376_27,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"6,770",Nil,Nil,No,"Remaining Internal development work of road(5 year maintenance) drain, sewerage and water supply of Pocket-G, Sector-20, YEA WC-02","Remaining Internal development work of road(5 year maintenance) drain, sewerage and water supply of Pocket-G, Sector-20, YEA WC-02",Please refer Tender documents. ,NA ,"8,03,12,357",Civil Works,NA ,Tender,90.0,279.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"E- TEDER CELL ,2ND FLOOR , YEIDA OFFICE",No ,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5841897.0,M/S J.K JAIN CONTRACTOR,04-Feb-2026 12:54 PM,Accepted-AOC,L1,16-Jul-2026 04:31 PM,AOC,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5842339.0,M/S PRAVEEN KUMAR JAIN,04-Feb-2026 02:43 PM,Rejected-Finance,L3,06-Mar-2026 05:08 PM,AOC,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5842966.0,SHUBHAM BUILDERS,04-Feb-2026 04:52 PM,Rejected-Finance,L4,06-Mar-2026 05:08 PM,AOC,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
