Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1154375_4,Notice No. 181 date 29-04-2026,Construction of road at block jasra me Pahadi Geez me shimla tiwari house to Babban house,1.0,6149475.0,M/S PATHAK ENTERPRISES,INR,"1,856,076.83",1,6149475,M/S PATHAK ENTERPRISES,01-Jun-2026 06:59 PM,Accepted-AOC,AWARD OF CONTRACT,28-Jul-2026 08:10 PM,25-Jul-2026,"INR 1,856,076.83",90.0,Satyaprakash Mishra,28-Jul-2026 08:10 PM,path.pdf (998.00 KB),aoc,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,10-Jul-2026 06:09 PM,13-Jul-2026 01:00 PM,techsummary_2162435.pdf (779.07 KB),Finance,d,Devi Prasad Mishra,13-Jul-2026 02:30 PM,,BOQ Comparative Chart,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,21-Jul-2026 01:43 PM,finsummary_2162435.pdf (428.26 KB),Technical,d,Devi Prasad Mishra,02-Jun-2026 06:56 PM,,AOC,"2,500",Nil,Nil,No,eeredallahabad,eeredallahabad,1,Fee/PreQual/Technical,.pdf,pdf,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 181 date 29-04-2026,2026_REDUP_1154375_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"38,000",No,fixed,,Nil,Nil,Construction of road at block jasra me Pahadi Geez me shimla tiwari house to Babban house,Construction of road at block jasra me Pahadi Geez me shimla tiwari house to Babban house,Please refer Tender documents. ,NA ,"18,62,000",Civil Works,NA ,Tender,90.0,90.0,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,27-May-2026 09:00 AM,02-Jun-2026 02:00 PM,27-May-2026 09:00 AM,02-Jun-2026 12:00 PM,NA ,NA ,27-May-2026 09:00 AM,02-Jun-2026 12:00 PM,13-Jul-2026 01:00 PM,1.0,SBI Bank,AOC
,,,,,,,,,2,6149547,R S ENTERPRISES,31-May-2026 02:43 PM,Rejected-Finance,Higher,21-Jul-2026 01:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,Finance,.xls,xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
