Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"3,000",Nil,Nil,No,1.0,SBI Bank,10-May-2026 10:55 AM,20-May-2026 12:30 PM,10-May-2026 10:55 AM,19-May-2026 12:00 PM,NA ,NA ,10-May-2026 10:55 AM,19-May-2026 12:00 PM,19-Jun-2026 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,"1,11,240",No,percentage,2.0%,Nil,Nil,SE RED Prayagraj Circle,"SE RED Prayagraj Circle, 21 Church Lane, Alenganj, Prayagraj","Under District Prayagraj, Construction of road and drain from Karuna Gupta, Manoj Chaudhary, Rahul Pandey house to Balram Pandey house, Raj Bahadur Sharma to Munni Devi Khini Ped Gali, Lot No 24","Under District Prayagraj, Construction of road and drain from Karuna Gupta, Manoj Chaudhary, Rahul Pandey house to Balram Pandey house, Raj Bahadur Sharma to Munni Devi Khini Ped Gali, Lot No 24",Please refer Tender documents. ,NA ,"55,62,000",Civil Works,NA ,Tender,90.0,NA ,Prayagraj,228001.0,SE RED Prayagraj Circle ,"SE RED Prayagraj Circle, 21 Church Lane, Alenganj, Prayagraj  ",11-May-2026 11:00 AM ,SE RED Prayagraj Circle,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE,I/910401/2026/SE RED Prayagraj/Prayagraj/26-27 Dt 06/04/2026,2026_REDUP_1147154_24,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1,6124075,JAGDISH RAJ CONSTRUCTION,18-May-2026 11:15 PM,Rejected-Finance,Rejected,30-Jun-2026 08:57 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE,2026_REDUP_1147154_24,I/910401/2026/SE RED Prayagraj/Prayagraj/26-27 Dt 06/04/2026,"Under District Prayagraj, Construction of road and drain from Karuna Gupta, Manoj Chaudhary, Rahul Pandey house to Balram Pandey house, Raj Bahadur Sharma to Munni Devi Khini Ped Gali, Lot No 24",Er Hemant Saxena SE RED Prayagraj,Internal,"Er Hemant Saxena SE RED Prayagraj, Er Vipul Chandra EE RED Kaushambi, Er S P Mishra EE RED Prayagraj, Mr R P Ram DAO Prayagraj",Hemant Sexena,30-Jun-2026 08:57 PM,finsummary_2145744.pdf (187.79 KB),Finance,d,Satyaprakash Mishra,20-Jun-2026 05:14 PM,,BOQ Comparative Chart,1.0,6125012.0,M/S K D R S S AND SONS,INR,"5,535,322",Technical,d,Satyaprakash Mishra,23-May-2026 11:30 AM,,25-Jul-2026,"INR 5,535,322",120.0,Hemant Sexena,25-Jul-2026 03:21 PM,910401_24.pdf (429.00 KB),Er Hemant Saxena SE RED Prayagraj,Internal,"Er Hemant Saxena SE RED Prayagraj, Er Vipul Chandra EE RED Kaushambi, Er S P Mishra EE RED Prayagraj, Mr R P Ram DAO Prayagraj",Hemant Sexena,15-Jun-2026 07:13 PM,19-Jun-2026 12:00 PM,techsummary_2145744.pdf (302.31 KB),AOC
,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,6125012,M/S K D R S S AND SONS,18-May-2026 11:51 PM,Accepted-AOC,AoC,25-Jul-2026 03:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,6121706,M/S SADGURU CONSTRUCTION SUPPLIERS,19-May-2026 01:36 AM,Rejected-Finance,Rejected,30-Jun-2026 08:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
