Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
766.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,Lot-07,"Const. of boundary walls on the left bank of the Parallel UGC and behind the workshop building as part of a project to construct boundary walls for safeguarding valuable state gov.assets at various locations within the jurisdiction of the NDGC,RKE",Please refer Tender documents. ,NA ,"14,59,000",Civil Works,NA ,Tender,90.0,120.0,ROORKEE HARIDWAR,247667.0,NA ,NA ,NA ,"Office of the E.E, N.D.G.C, Roorkee",No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Ganga Canal Sanchanal Circle, Meerut||NDGC,Roorkee",01/EE/2026-27,2026_UPIDC_1164238_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"EE N.D.G.C, Roorkee","Office of the E.E, N.D.G.C, Roorkee",29-Jun-2026 10:00 AM,06-Jul-2026 01:00 PM,29-Jun-2026 10:00 AM,04-Jul-2026 02:00 PM,NA ,NA ,29-Jun-2026 10:00 AM,04-Jul-2026 02:00 PM,14-Jul-2026 02:00 PM,"30,000",No,fixed,,Nil,Nil,1.0,SBI Bank,AOC,Finance,The Summary has been Uploaded for Financial Evaluation,Vikash tyagi,16-Jul-2026 12:23 PM,,BOQ Comparative Chart,"VIKASH TYAGI, EE",Internal,"PRAMOD KUMAR, EE AND SANJAY PRASAD, EE",Vikash tyagi,13-Jul-2026 08:17 PM,14-Jul-2026 02:00 PM,techsummary_2182909.pdf (684.24 KB),Technical,The summary has been uploaded as part of the technical evaluation,Vikash tyagi,13-Jul-2026 07:47 PM,,"VIKASH TYAGI, EE",Internal,"PRAMOD KUMAR, EE AND SANJAY PRASAD, EE",Vikash tyagi,16-Jul-2026 01:00 PM,finsummary_2182909.pdf (491.31 KB),22-Jul-2026,"INR 1,313,065.93",120.0,Vikash tyagi,23-Jul-2026 02:26 PM,7.pdf (817.00 KB),AOC,1,6228480,CHAUDHARY CONSTRUCTIONS,04-Jul-2026 01:25 PM,Accepted-AOC,L1,23-Jul-2026 02:26 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Ganga Canal Sanchanal Circle, Meerut||NDGC,Roorkee",2026_UPIDC_1164238_7,01/EE/2026-27,Lot-07,1.0,6228480.0,CHAUDHARY CONSTRUCTIONS,INR,"1,313,065.93",AOC
,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6230787,M/S NARAYAN HARI CONSTRUCTION CO.,04-Jul-2026 01:44 PM,Rejected-Technical,DISQUALIFY,13-Jul-2026 08:17 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6230443,Pramod Kumar,04-Jul-2026 11:23 AM,Rejected-AOC,L2,23-Jul-2026 02:26 PM,,,,,,,,,,AOC
