Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
24-Jun-2026,"INR 19,155,878.68",270.0,RAJIV KUMAR PANDEY,02-Jul-2026 07:57 PM,AOC.pdf (44.00 KB),Work Awarded to M/s Kamakhya Kirti Enterprises,1,6128385,M K INDIA INFRAESTATE PRIVATE LIMITED,19-May-2026 04:30 PM,Rejected-Finance,Being Second Lowest,03-Jun-2026 01:28 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2026_UPPRC_1147542_1,11/GM-4/UPPCL/2026-27 Dated 05-05-2026,Tourism Devlopment Work of Bade Jakhaiya Maharaj Mandir at Jasrana in District- Firozabad (U.P),1.0,6128935.0,M/S KAMAKHYA KIRTI ENTERPRISES,INR,"19,155,878.68",Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,02-Jun-2026 06:07 PM,,BOQ Comparative Chart,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,01-Jun-2026 07:41 PM,02-Jun-2026 03:00 PM,techsummary_2146862.pdf (2453.86 KB),Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,01-Jun-2026 07:30 PM,,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,03-Jun-2026 01:28 PM,finsummary_2146862.pdf (115.21 KB),AOC,1,Fee/PreQual/Technical,.pdf,Bid Doc,11-May-2026 06:55 PM,20-May-2026 03:00 PM,11-May-2026 06:55 PM,20-May-2026 02:00 PM,NA ,NA ,11-May-2026 06:55 PM,20-May-2026 02:00 PM,02-Jun-2026 03:00 PM,"17,700",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,11/GM-4/UPPCL/2026-27 Dated 05-05-2026,2026_UPPRC_1147542_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"3,85,000",No,fixed,,Nil,Nil,General Manager (Zone-4) Agra,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra",1.0,SBI Bank,Tourism Devlopment Work of Bade Jakhaiya Maharaj Mandir at Jasrana in District- Firozabad (U.P),Tourism Devlopment Work of Bade Jakhaiya Maharaj Mandir at Jasrana in District- Firozabad (U.P),Please refer Tender documents. ,NA ,"1,92,71,507",Miscellaneous Works,NA ,Tender,90.0,270.0,Jasrana Distt Firozabad,283136.0,NA ,NA ,NA ,General Manager (Zone-4) Agra,No ,No,AOC
,,,,,,,2,6128935,M/S KAMAKHYA KIRTI ENTERPRISES,19-May-2026 06:53 PM,Accepted-AOC,L1,02-Jul-2026 07:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
