S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1,6146871,Jagat Construction,27-May-2026 08:56 PM,Accepted-AOC,MINIMUM RATE Accepted,02-Jul-2026 12:34 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||NWMPD, shahjahanpur",2026_UPIDC_1153378_1,02/EE/2026-27,Making porcupine Cutter No. 08 to 15 infront side of Village Gurra Bhamauli at right bank of River Garra in District Shahjahanpur,1.0,6146871.0,Jagat Construction,INR,"1,726,668.08",06-Jun-2026,"INR 1,726,668.08",10.0,Devendra Kumar Sahai,02-Jul-2026 12:33 PM,DocScanner.pdf (499.00 KB),ACCEPTANCE,EE SUNIL KUMAR BHASKAR,Internal,1 EE SUNIL KUMAR BHASKAR 2 EE RAM BAHADUR 3 EE DEVENDRA KUMAR SAHAI,Devendra Kumar Sahai,06-Jun-2026 06:00 PM,finsummary_2160611.pdf (401.99 KB),Technical,t,SUNIL KUMAR BHASKAR,03-Jun-2026 10:37 AM,,Devendra Sahai E.E,Internal,RAM BAHADUR E.E,Devendra Kumar Sahai,03-Jun-2026 12:13 PM,05-Jun-2026 11:00 AM,techsummary_2160611.pdf (659.85 KB),Finance,BOQ,SUNIL KUMAR BHASKAR,05-Jun-2026 02:14 PM,,BOQ Comparative Chart,AOC,Making porcupine Cutter No. 08 to 15 infront side of Village Gurra Bhamauli at right bank of River Garra in District Shahjahanpur,Making porcupine Cutter No. 08 to 15 infront side of Village Gurra Bhamauli at right bank of River Garra in District Shahjahanpur,02/EE/2026-27 ,NA ,"27,94,000",Civil Works - Others,NA ,Tender,90.0,NA ,SHAHJAHANPUR,242001.0,NA ,NA ,NA ,OFFICE SHARDA CANAL DIVISION SHAHJAHANPUR,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||NWMPD, shahjahanpur",02/EE/2026-27,2026_UPIDC_1153378_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"56,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,25-May-2026 04:00 PM,01-Jun-2026 11:30 AM,25-May-2026 04:00 PM,01-Jun-2026 11:00 AM,NA ,NA ,25-May-2026 04:00 PM,01-Jun-2026 11:00 AM,05-Jun-2026 11:00 AM,854.0,Nil,Nil,No,EXECUTIVE ENGNINEER,OFFICE SHARDA CANAL DIVISION SHAHJAHANPUR,1,Fee/PreQual/Technical,.pdf,TENDER NOTICE DOCUMENT,AOC
2,6145059,M/S KUMAR MANGLAM CONSTRUCTION,01-Jun-2026 09:41 AM,Rejected-AOC,Highest Rate Rejected,02-Jul-2026 12:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
