Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
23-Jul-2026,"INR 849,686.34",120.0,Jay Bahadur Singh,23-Jul-2026 08:23 AM,summery.pdf (316.00 KB),AOC,1,6231861,CHAWLA ELECTRIC HOUSE,04-Jul-2026 04:11 PM,Accepted-AOC,AOC,23-Jul-2026 08:23 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1164409_7,679/EE/RED/ENIV/NIR/2026-27 Dt 06-06-2026,Gramsabha Turkauli me Kushti Bhawan ke samne 01 Adad 30 Mtr Pole par Highmast Light ki Sthapana Karya,1.0,6231861.0,CHAWLA ELECTRIC HOUSE,INR,"849,686.34",Technical,Summary,Jay Bahadur Singh,08-Jul-2026 12:51 PM,,J B SINGH,Internal,EERED DEO AERED,Jay Bahadur Singh,23-Jul-2026 08:21 AM,finsummary_2183389.pdf (316.09 KB),Finance,financial admitted,Jay Bahadur Singh,22-Jul-2026 08:54 PM,,BOQ Comparative Chart,EE RED GONDA,Internal,SRI J B SINGH EE SRI SIDDHARTHA VIKRAM SINGH A E SRI L K CHAKRAVARTI D A O,Jay Bahadur Singh,08-Jul-2026 01:01 PM,08-Jul-2026 01:15 PM,techsummary_2183389.pdf (315.32 KB),AOC,27-Jun-2026 04:00 PM,05-Jul-2026 12:30 PM,27-Jun-2026 04:00 PM,05-Jul-2026 12:00 PM,NA ,NA ,27-Jun-2026 04:00 PM,05-Jul-2026 12:00 PM,08-Jul-2026 01:15 PM,1,Fee/PreQual/Technical,.pdf,NIT with T1,Gramsabha Turkauli me Kushti Bhawan ke samne 01 Adad 30 Mtr Pole par Highmast Light ki Sthapana Karya,Gramsabha Turkauli me Kushti Bhawan ke samne 01 Adad 30 Mtr Pole par Highmast Light ki Sthapana Karya,Gramsabha Turkauli me Kushti Bhawan ke samne 01 Adad 30 Mtr Pole par Highmast Light ki Sthapana Karya  ,NA ,"8,50,111",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,1.0,SBI Bank,950.0,Nil,Nil,No,EE RED GONDA,EE RED GONDA Vikas Bhawan Distt Gonda,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,679/EE/RED/ENIV/NIR/2026-27 Dt 06-06-2026,2026_REDUP_1164409_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"17,002",Yes,percentage,2.0%,Nil,Nil,AOC
,,,,,,,2,6232036,Dashmesh Construction,04-Jul-2026 05:56 PM,Rejected-Finance,L2,23-Jul-2026 08:21 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
