S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,6122979.0,JAI MAHAKAL CONSTRUCTION,INR,"1,045,707.27",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra||Unit-32 Aligarh,2026_UPPRC_1143451_6,01/PM-32/UPPCL/2026-27 Dated 27-04-2026,"CONSTRUCTION OF BOUNDARY WALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT VILLAGE - KAJROTH, VIKAS KHAND - IGLAS IN DISTRICT - ALIGARH (U.P)",1,6122979,JAI MAHAKAL CONSTRUCTION,18-May-2026 08:12 AM,Accepted-AOC,L1,15-Jul-2026 02:47 PM,23-Jun-2026,"INR 1,045,707.27",120.0,SANJAY SINGH,15-Jul-2026 02:47 PM,AOC.pdf (44.00 KB),Work Awarded to M/s Jai Mahakal Construction,Sanjay Singh Projects Manager Unit-32 Aligarh,Internal,Sandeep Singh Chaudhary Project Manager Unit-4 Agra Shalesh Kumar Verma Accountant Unit-32 Aligarh,SANJAY SINGH,04-Jun-2026 06:51 PM,05-Jun-2026 02:00 PM,techsummary_2147675.pdf (2259.37 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,SANJAY SINGH,12-Jun-2026 02:37 PM,,BOQ Comparative Chart,Sanjay Singh Projects Manager Unit-32 Aligarh,Internal,Sandeep Singh Chaudhary Project Manager Unit-4 Agra Shalesh Kumar Verma Accountant Unit-32 Aligarh,SANJAY SINGH,12-Jun-2026 02:40 PM,finsummary_2147675.pdf (113.28 KB),Technical,Four Bids Out of Four Bids Admitted for Technical Valuation,SANJAY SINGH,04-Jun-2026 06:47 PM,,AOC,"Project Manager,(Unit-32) Aligarh","Ho. No- M.I.G-88, P,A.D.A Colony (Avantika), Ramghat Road Aligarh","5,900",Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Bid Doc,"CONSTRUCTION OF BOUNDARY WALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT VILLAGE - KAJROTH, VIKAS KHAND - IGLAS IN DISTRICT - ALIGARH (U.P)","CONSTRUCTION OF BOUNDARY WALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT VILLAGE - KAJROTH, VIKAS KHAND - IGLAS IN DISTRICT - ALIGARH (U.P)",Please refer Tender documents. ,NA ,"10,64,344",Civil Works - Buildings,NA ,Tender,90.0,120.0,Iglas Distt Aligarh,202124.0,NA ,NA ,NA ,"Project Manager,(Unit-32) Aligarh",No ,No,"22,000",No,fixed,,Nil,Nil,12-May-2026 03:30 PM,18-May-2026 03:00 PM,12-May-2026 03:30 PM,18-May-2026 02:00 PM,NA ,NA ,12-May-2026 03:30 PM,18-May-2026 02:00 PM,05-Jun-2026 02:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra||Unit-32 Aligarh,01/PM-32/UPPCL/2026-27 Dated 27-04-2026,2026_UPPRC_1143451_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2,6123964,M/s Amit Engineers,18-May-2026 12:12 PM,Rejected-Finance,Being Second Lowest,12-Jun-2026 02:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6111732,NIRMALA ENTERPRISES,18-May-2026 10:59 AM,Rejected-Technical,All Required Document are Not Complete,04-Jun-2026 06:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,6118152,SHRI RADHEYKRISHNA CONSTRUCTION,18-May-2026 01:28 PM,Rejected-Technical,All Required Document are Not Complete,04-Jun-2026 06:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
