Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
28-May-2026 10:00 AM,02-Jun-2026 03:00 PM,28-May-2026 10:00 AM,02-Jun-2026 01:00 PM,28-May-2026 10:00 AM ,02-Jun-2026 01:00 PM ,28-May-2026 10:00 AM,02-Jun-2026 01:00 PM,04-Jun-2026 04:40 PM,CLEARANCE OF MANJHARIA DRAIN FROM KM. 0.000 TO KM. 7.900,CLEARANCE OF MANJHARIA DRAIN FROM KM. 0.000 TO KM. 7.900,Please refer Tender documents. ,NA ,"7,50,000",Civil Works,NA ,Tender,90.0,30.0,Santkabirnagar,272126.0,NA ,NA ,NA ,Office EE Saryu Drainage Division-2 Siddharthnagar,No ,No,"75,000",No,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender Document,766.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",01/EE/2026-27,2026_UPIDC_1152642_4,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,EE,Office EE Saryu Drainage Division-2 Siddharthnagar,AOC,Technical,BidSummary4,DINESH KUMAR TRIPATHI,04-Jun-2026 04:25 PM,technical_2160388.pdf,Dinesh Kumar Tripathi,Internal,Birender Paswan,DINESH KUMAR TRIPATHI,16-Jun-2026 12:01 PM,finsummary_2160388.pdf (281.59 KB),Finance,ETF4,DINESH KUMAR TRIPATHI,16-Jun-2026 11:25 AM,,BOQ Comparative Chart,Dinesh Kumar Tripathi,Internal,Birender Paswan,DINESH KUMAR TRIPATHI,04-Jun-2026 04:36 PM,04-Jun-2026 04:40 PM,techsummary_2160388.pdf (512.96 KB),07-Jul-2026,"INR 320,445.35",30.0,DINESH KUMAR TRIPATHI,07-Jul-2026 04:47 PM,ETF4.pdf (282.00 KB),AOC,1.0,6160140.0,MS VIJAYENDRA SINGH,INR,"320,445.35","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",2026_UPIDC_1152642_4,01/EE/2026-27,CLEARANCE OF MANJHARIA DRAIN FROM KM. 0.000 TO KM. 7.900,1,6155869,M/S ANIL KUMAR BARNWAL THEKEDAR,02-Jun-2026 11:56 AM,Rejected-Finance,Due to Higher Rate,16-Jun-2026 12:01 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6158582,M S DHERENDRA KUMAR PANDEY,01-Jun-2026 04:12 PM,Rejected-Finance,Due to Higher Rate,16-Jun-2026 12:01 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6159809,M/S JAI AMBAY CONSTRUCTION,01-Jun-2026 09:42 PM,Rejected-Finance,Due to Higher Rate,16-Jun-2026 12:01 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6155984,M/S RAJESH KUMAR YADAV CONTRCTOR,31-May-2026 12:31 PM,Rejected-Finance,Due to Higher Rate,16-Jun-2026 12:01 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6158932,M/S SHIV SHAKTI CONSTRUCTION COMPANY,01-Jun-2026 06:08 PM,Rejected-Finance,Due to Higher Rate,16-Jun-2026 12:01 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6160140,MS VIJAYENDRA SINGH,02-Jun-2026 06:43 AM,Accepted-AOC,Due to Lowest Rate,07-Jul-2026 04:47 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6156917,SAVITRI ENTERPRISES,31-May-2026 07:36 PM,Rejected-Finance,Due to Higher Rate,16-Jun-2026 12:01 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6156499,SHANTI ENTERPRISES,31-May-2026 05:09 PM,Rejected-Technical,All Not Ok,04-Jun-2026 04:36 PM,AOC
