S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
1.0,6186795.0,M/S R. S. CONSTRUCTION,INR,"2,240,215.8",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2026_REDUP_1146793_5,10 DATE 02-04-2026,Kallipur Nahara pitch road se Kallipur Pitch Road tak Pitch Road ka karya.,1,6185709,L B Construction,10-Jun-2026 06:19 PM,Rejected-Finance,L2,23-Jul-2026 05:35 PM,23-Jul-2026,"INR 2,240,215.8",90.0,Rajesh Kumar Yadav,23-Jul-2026 05:37 PM,1561.pdf (616.00 KB),EE,Internal,,Rajesh Kumar Yadav,08-Jul-2026 06:36 PM,13-Jul-2026 12:00 PM,techsummary_2144795.pdf (359.94 KB),Finance,Admitted,Rajesh Kumar Yadav,15-Jul-2026 06:14 PM,,BOQ Comparative Chart,EE,Internal,,Rajesh Kumar Yadav,23-Jul-2026 05:35 PM,finsummary_2144795.pdf (106.82 KB),Technical,Admitted,Rajesh Kumar Yadav,08-Jul-2026 06:30 PM,,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,10 DATE 02-04-2026,2026_REDUP_1146793_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,354",Nil,Nil,No,Kallipur Nahara pitch road se Kallipur Pitch Road tak Pitch Road ka karya.,Kallipur Nahara pitch road se Kallipur Pitch Road tak Pitch Road ka karya.,Please refer Tender documents. ,NA ,"22,44,000",Civil Works,NA ,Tender,90.0,90.0,EE RED VARANASI,221002.0,NA ,NA ,NA ,VIKAS BHAWAN VARANASI,No ,No,11-May-2026 12:00 PM,11-Jun-2026 12:30 PM,11-May-2026 12:00 PM,11-Jun-2026 12:00 PM,NA ,NA ,11-May-2026 12:00 PM,11-Jun-2026 12:00 PM,13-Jul-2026 12:00 PM,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender doc,"44,880",Yes,percentage,2.0%,Nil,Nil,EE,VIKAS BHAWAN VARANASI,AOC
,,,,,,,,,2,6187349,M/S MAYANK ENTERPRISES,11-Jun-2026 11:48 AM,Rejected-Technical,As per clauses 3.1 (c) of ITB,08-Jul-2026 06:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Boq,,,,,,,,,AOC
,,,,,,,,,3,6186795,M/S R. S. CONSTRUCTION,11-Jun-2026 07:13 AM,Accepted-AOC,L1,23-Jul-2026 05:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
