S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,6200477,DPS Construction,16-Jun-2026 06:41 PM,Accepted-AOC,L1,27-Jul-2026 05:18 PM,1.0,6200477.0,DPS Construction,INR,"1,944,653",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,2026_REDUP_1159766_2,211/RED/Tender/2026-27,"Renovation of hostel building in District Rural Development Institute Khairabad, Block Khairabad",20-Jul-2026,"INR 1,944,653",90.0,Ravi Pratap Singh,27-Jul-2026 05:18 PM,307.pdf (1116.00 KB),Ravi Pratap Singh,Internal,,Ravi Pratap Singh,14-Jul-2026 11:17 AM,finsummary_2173487.pdf (520.29 KB),Technical,Two bid have been received and send For Technical Evaluation,Ravi Pratap Singh,17-Jun-2026 02:36 PM,,Ravi Pratap Singh,Internal,,Ravi Pratap Singh,02-Jul-2026 04:57 PM,03-Jul-2026 12:30 PM,techsummary_2173487.pdf (296.45 KB),Finance,Two bid have been received and send For Financial Evaluation,Ravi Pratap Singh,03-Jul-2026 01:27 PM,,BOQ Comparative Chart,AOC,"Renovation of hostel building in District Rural Development Institute Khairabad, Block Khairabad","Renovation of hostel building in District Rural Development Institute Khairabad, Block Khairabad",Please refer Tender documents. ,NA ,"19,46,599",Civil Works,NA ,Tender,90.0,90.0,"Khairabad, Sitapur.",261001.0,NA ,NA ,NA ,"Office of EE RED, Sitapur.",No ,No,1,Fee/PreQual/Technical,.pdf,Technical,944.0,Nil,Nil,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,211/RED/Tender/2026-27,2026_REDUP_1159766_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,11-Jun-2026 06:30 PM,17-Jun-2026 12:30 PM,11-Jun-2026 06:30 PM,17-Jun-2026 12:00 PM,NA ,NA ,11-Jun-2026 06:30 PM,17-Jun-2026 12:00 PM,03-Jul-2026 12:30 PM,EE RED Sitapur,"Vikas Bhawan, Sitapur","39,000",No,fixed,,Nil,Nil,AOC
2,6200772,M/S ABHINAV CONTRACTORS,16-Jun-2026 07:41 PM,Rejected-Finance,Higher Rate Quoted,14-Jul-2026 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
