Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2026_UPPRC_1145636_1,08/GM-4/UPPCL/2026-27 Dated 02-05-2026,Tourism Devlopment Work of Guru Ka Taal Gurudwara in District- Agra (U.P),1.0,6112780.0,M/s Pragya Construction,INR,"44,288,018.16",1,6114321,M K INDIA INFRAESTATE PRIVATE LIMITED,14-May-2026 09:47 PM,Rejected-Finance,Being Second Lowest,03-Jun-2026 01:17 PM,03-Jul-2026,"INR 44,288,018.16",365.0,RAJIV KUMAR PANDEY,08-Jul-2026 03:57 PM,AOC.pdf (44.00 KB),Work Awarded to M/s Pragya Construction,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,01-Jun-2026 07:46 PM,02-Jun-2026 03:00 PM,techsummary_2141744.pdf (2404.09 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,02-Jun-2026 06:16 PM,,BOQ Comparative Chart,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,03-Jun-2026 01:17 PM,finsummary_2141744.pdf (114.99 KB),Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,15-May-2026 03:36 PM,,AOC,"8,93,000",No,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,08/GM-4/UPPCL/2026-27 Dated 02-05-2026,2026_UPPRC_1145636_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Bid Doc,"17,700",Nil,Nil,No,General Manager (Zone-4) Agra,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra",Tourism Devlopment Work of Guru Ka Taal Gurudwara in District- Agra (U.P),Tourism Devlopment Work of Guru Ka Taal Gurudwara in District- Agra (U.P),Please refer Tender documents. ,NA ,"4,46,49,680",Miscellaneous Works,NA ,Tender,90.0,365.0,Guru ka taal agra,282006.0,Office of General Manager (Zone-4) Agra ,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra ",06-May-2026 11:00 AM ,General Manager (Zone-4) Agra,No ,No,05-May-2026 06:00 PM,15-May-2026 03:00 PM,05-May-2026 06:00 PM,15-May-2026 02:00 PM,NA ,NA ,05-May-2026 06:00 PM,15-May-2026 02:00 PM,02-Jun-2026 03:00 PM,AOC
,,,,,,,,,2,6112780,M/s Pragya Construction,13-May-2026 09:11 PM,Accepted-AOC,L1,08-Jul-2026 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
