Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
22-Jul-2026,"INR 4,264,117.97",180.0,MuneshKumar Lodhi,22-Jul-2026 07:18 AM,28b.pdf (385.00 KB),A,Technical,c,MuneshKumar Lodhi,26-Jun-2026 02:18 PM,,Er. Munesh Kumar Lodhi,Internal,se,MuneshKumar Lodhi,09-Jul-2026 12:44 PM,14-Jul-2026 12:00 PM,techsummary_2165461.pdf (111.14 KB),Finance,c,MuneshKumar Lodhi,14-Jul-2026 01:51 PM,,BOQ Comparative Chart,ER MUNESH KUMAR LO0DHI,External,SE,MuneshKumar Lodhi,22-Jul-2026 07:15 AM,finsummary_2165461.pdf (385.37 KB),1.0,6203439.0,M/S ARVIND KUMAR SINGH,INR,"4,264,117.97",1,6203439,M/S ARVIND KUMAR SINGH,18-Jun-2026 01:51 AM,Accepted-AOC,A,22-Jul-2026 07:18 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,2026_REDUP_1155884_28,26/RED/Tender/File No/Bond Clerk/2026-27Dt. 07.04.26,Nagar Palika parisar Khalilabad ke mishrauliya ward no 24 mein madaiya mod se nehru inter college pe peeche marg par path prakash karya,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,26/RED/Tender/File No/Bond Clerk/2026-27Dt. 07.04.26,2026_REDUP_1155884_28,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"85,000",No,fixed,,Nil,Nil,1.0,date2,Date,,Nagar Palika parisar Khalilabad ke mishrauliya ward no 24 mein madaiya mod se nehru inter college pe peeche marg par path prakash karya,Nagar Palika parisar Khalilabad ke mishrauliya ward no 24 mein madaiya mod se nehru inter college pe peeche marg par path prakash karya,as per sbd ,NA ,"42,33,000",Civil Works,NA ,Tender,90.0,180.0,WORKS,272001.0,NA ,NA ,NA ,O/O SE RED BASTI,No ,No,SE RED BASTI,O/O SE RED BASTI,01-Jun-2026 12:00 PM,25-Jun-2026 03:30 PM,01-Jun-2026 12:00 PM,25-Jun-2026 12:00 PM,01-Jun-2026 12:00 PM ,25-Jun-2026 12:00 PM ,01-Jun-2026 12:00 PM,25-Jun-2026 12:00 PM,14-Jul-2026 12:00 PM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Technical,"2,714",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6203425,SHREE HARIOM INFOTECH,24-Jun-2026 11:44 PM,Rejected-Finance,R,22-Jul-2026 07:15 AM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,AOC
