Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
23-Jul-2026,"INR 849,686.34",120.0,Jay Bahadur Singh,23-Jul-2026 08:19 AM,summery.pdf (316.00 KB),AOC,1.0,6231610.0,CHAWLA ELECTRIC HOUSE,INR,"849,686.34",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1164409_6,679/EE/RED/ENIV/NIR/2026-27 Dt 06-06-2026,Gram Sabha Maheshpur me Awadh Sunshine Palace Hotel and Resort ke samne 01 Adad 30 Mtr pole par Highmast Light Ki Sthapana Karya,1,6231610,CHAWLA ELECTRIC HOUSE,04-Jul-2026 12:56 PM,Accepted-AOC,AOC,23-Jul-2026 08:18 AM,Technical,Summary,Jay Bahadur Singh,08-Jul-2026 12:50 PM,,J B SINGH,Internal,EERED DEO SERED,Jay Bahadur Singh,23-Jul-2026 08:17 AM,finsummary_2183378.pdf (316.09 KB),Finance,financial admitted,Jay Bahadur Singh,22-Jul-2026 08:56 PM,finance_2183378.pdf,BOQ Comparative Chart,EE RED GONDA,Internal,SRI J B SINGH EE SRI SIDDHARTHA VIKRAM SINGH A E SRI L K CHAKRAVARTI D A O,Jay Bahadur Singh,08-Jul-2026 01:03 PM,08-Jul-2026 01:15 PM,techsummary_2183378.pdf (348.45 KB),AOC,950.0,Nil,Nil,No,"17,002",Yes,percentage,2.0%,Nil,Nil,27-Jun-2026 04:00 PM,05-Jul-2026 12:30 PM,27-Jun-2026 04:00 PM,05-Jul-2026 12:00 PM,NA ,NA ,27-Jun-2026 04:00 PM,05-Jul-2026 12:00 PM,08-Jul-2026 01:15 PM,EE RED GONDA,EE RED GONDA,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,679/EE/RED/ENIV/NIR/2026-27 Dt 06-06-2026,2026_REDUP_1164409_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Gram Sabha Maheshpur me Awadh Sunshine Palace Hotel and Resort ke samne 01 Adad 30 Mtr pole par Highmast Light Ki Sthapana Karya,Gram Sabha Maheshpur me Awadh Sunshine Palace Hotel and Resort ke samne 01 Adad 30 Mtr pole par Highmast Light Ki Sthapana Karya,Gram Sabha Maheshpur me Awadh Sunshine Palace Hotel and Resort ke samne 01 Adad 30 Mtr pole par Highmast Light Ki Sthapana Karya  ,NA ,"8,50,111",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,1,Fee/PreQual/Technical,.pdf,NIT with T1,AOC
,,,,,,,,,,,,,,,,2,6232008,Dashmesh Construction,04-Jul-2026 05:42 PM,Rejected-Finance,L2,23-Jul-2026 08:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
