EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,04,000",No,fixed,,Nil,Nil,"Proposed Construction and Beautification of Memorials in Memory of Soldiers Martyred in Post- Independence wars at Village-Dhampur in Veer Abdul Hameed Park, in District-Ghazipur","Proposed Construction and Beautification of Memorials in Memory of Soldiers Martyred in Post- Independence wars at Village-Dhampur in Veer Abdul Hameed Park, in District-Ghazipur",Please refer Tender documents. ,NA ,"52,41,000",Civil Works - Buildings,NA ,Tender,90.0,180.0,District-Ghazipur (U.P.),233001.0,NA ,NA ,NA ,Prayagraj,No ,No,12-Jun-2026 11:00 AM,24-Jun-2026 03:00 PM,12-Jun-2026 11:00 AM,24-Jun-2026 02:00 PM,NA ,NA ,12-Jun-2026 11:00 AM,24-Jun-2026 02:00 PM,29-Jun-2026 04:00 PM,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230 /1A, Mehdaury, Telirayganj District-Prayagraj","11,800",Nil,Nil,No,1.0,Dated1,Date,,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,BIDDOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,32/UPPCL/GM-1/E-TENDER/2026-27 Dated-06.06.2026,2026_UPPRC_1159855_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Uni-3, Varanasi, Accountant Unit-3, Varanasi, Project Manager Unit-19, Azamgarh",SURESH CHANDRA YADAV,27-Jun-2026 05:27 PM,29-Jun-2026 04:00 PM,techsummary_2173613.pdf (1492.80 KB),Finance,Enclosed,SURESH CHANDRA YADAV,17-Jul-2026 01:07 PM,finance_2173613.pdf,BOQ Comparative Chart,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-3, Varanasi, Accountant Unit-3, Varanasi, Project Manager Unit-19, Azamgarh",SURESH CHANDRA YADAV,17-Jul-2026 01:10 PM,finsummary_2173613.pdf (1161.40 KB),Technical,Enclosed,SURESH CHANDRA YADAV,27-Jun-2026 05:25 PM,technical_2173613.pdf,1,6209185,M/S SAI ENTERPIRSES,20-Jun-2026 02:58 PM,Rejected-AOC,Accept,17-Jul-2026 01:14 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2026_UPPRC_1159855_1,32/UPPCL/GM-1/E-TENDER/2026-27 Dated-06.06.2026,"Proposed Construction and Beautification of Memorials in Memory of Soldiers Martyred in Post- Independence wars at Village-Dhampur in Veer Abdul Hameed Park, in District-Ghazipur",1.0,6212811.0,PREAM SHANKAR SARIVASTAVA,INR,"5,189,052.33",17-Jul-2026,"INR 5,189,052.33",180.0,SURESH CHANDRA YADAV,17-Jul-2026 01:14 PM,Agr42.pdf (693.00 KB),Enclosed,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6212811,PREAM SHANKAR SARIVASTAVA,23-Jun-2026 01:16 PM,Accepted-AOC,Accept,17-Jul-2026 01:14 PM,,,,,,,,,,,,,,,,,AOC
