S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,Vikas Khand Shorathgarh ke bhadav chilhiya sampark marg se JK schoool tak interlocking karya,Vikas Khand Shorathgarh ke bhadav chilhiya sampark marg se JK schoool tak interlocking karya,as per sbd ,NA ,"55,72,000",Civil Works,NA ,Tender,90.0,180.0,WORKS,272001.0,NA ,NA ,NA ,O/O SE RED BASTI,No ,No,"2,714",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,technical,SE RED BASTI,O/O SE RED BASTI,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,06/RED/Tender/File No/Bond Clerk/2026-27 Dt. 02.04.2026,2026_REDUP_1155906_30,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,11,000",No,fixed,,Nil,Nil,01-Jun-2026 12:00 PM,08-Jun-2026 03:30 PM,01-Jun-2026 12:00 PM,06-Jun-2026 12:00 PM,01-Jun-2026 12:00 PM ,06-Jun-2026 12:00 PM ,01-Jun-2026 12:00 PM,06-Jun-2026 12:00 PM,29-Jun-2026 12:00 PM,AOC,1,6162663,M/S PANKAJ KUMAR SRIVASTAVA THIKEDAR,06-Jun-2026 10:58 AM,Accepted-AOC,a,10-Jul-2026 07:51 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,2026_REDUP_1155906_30,06/RED/Tender/File No/Bond Clerk/2026-27 Dt. 02.04.2026,Vikas Khand Shorathgarh ke bhadav chilhiya sampark marg se JK schoool tak interlocking karya,Finance,c,MuneshKumar Lodhi,29-Jun-2026 06:39 PM,,BOQ Comparative Chart,ER MUNESH KUMAR LODHI,Internal,se,MuneshKumar Lodhi,10-Jul-2026 07:50 PM,finsummary_2165567.pdf (359.43 KB),1.0,6162663.0,M/S PANKAJ KUMAR SRIVASTAVA THIKEDAR,INR,"5,557,590.33",Er. Munesh Kumar Lodhi,Internal,se,MuneshKumar Lodhi,23-Jun-2026 05:25 PM,29-Jun-2026 12:00 PM,techsummary_2165567.pdf (114.07 KB),Technical,c,MuneshKumar Lodhi,23-Jun-2026 04:16 PM,,10-Jul-2026,"INR 5,557,590.33",180.0,MuneshKumar Lodhi,10-Jul-2026 07:51 PM,30.pdf (359.00 KB),a,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,6162725,M/S Pushpa Srivastava,06-Jun-2026 10:21 AM,Rejected-Finance,r,10-Jul-2026 07:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
