Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
01-Jul-2026,"INR 6,104,946",90.0,Ramesh Bahadur Shahi,01-Jul-2026 10:58 AM,VishayahannuLoi.pdf (1340.00 KB),M/s Aditi Construction Found L1,1,6204418,ADITI CONSTRUCTION,18-Jun-2026 12:49 PM,Accepted-AOC,L1,01-Jul-2026 10:58 AM,1.0,6204418.0,ADITI CONSTRUCTION,INR,"6,104,946",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1160235_1,500/ E.E/Basti /Ekikrit Yojna Antargat Community Hall SKN/E-Tender/ 2026-27 Dated 12/06/2026,Construction of Community Hall work at Gram Vishayahannu me Block Khalilabad Distt. Santkabir Nagar,Technical,M/s ADITI CONSTRUCTION and M/s Kalhans Traders Found,Ramesh Bahadur Shahi,24-Jun-2026 11:11 AM,technical_2174411.pdf,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,30-Jun-2026 05:38 PM,finsummary_2174411.pdf (490.29 KB),Finance,M/s ADITI CONSTRUCTION Found L1,Ramesh Bahadur Shahi,30-Jun-2026 05:36 PM,finance_2174411.pdf,BOQ Comparative Chart,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,24-Jun-2026 11:12 AM,24-Jun-2026 12:00 PM,techsummary_2174411.pdf (809.75 KB),AOC,Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti","1,22,500",No,fixed,,UPSCIDCO,BASTI,1,FDR - Fixed Deposit,Construction of Community Hall work at Gram Vishayahannu me Block Khalilabad Distt. Santkabir Nagar,Construction of Community Hall work at Gram Vishayahannu me Block Khalilabad Distt. Santkabir Nagar,As Given in NIT ,NA ,"61,08,000",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti ",17-Jun-2026 12:00 PM ,UPSCIDCO BASTI,No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,500/ E.E/Basti /Ekikrit Yojna Antargat Community Hall SKN/E-Tender/ 2026-27 Dated 12/06/2026,2026_SCIDC_1160235_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,13-Jun-2026 09:00 AM,20-Jun-2026 02:00 PM,13-Jun-2026 09:00 AM,20-Jun-2026 01:00 PM,13-Jun-2026 09:00 AM ,20-Jun-2026 09:00 AM ,13-Jun-2026 09:00 AM,20-Jun-2026 01:00 PM,24-Jun-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,NIT,"2,360",UPSCIDCO,b,No,AOC
,,,,,,,2,6204456,M/s Kalhans Traders,18-Jun-2026 01:06 PM,Rejected-Finance,L2,30-Jun-2026 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,AOC
