Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
01-Aug-2026,"INR 1,656,217",90.0,Munesh Kumar Lodhi,31-Jul-2026 09:28 AM,324_1.pdf (464.00 KB),1.0,6135727.0,SHRI BALAJI CONSTRUCTION,INR,"1,656,217",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD,2026_REDUP_1150987_1,324/EE RED Ayodhya/26-27 Dt 22/04/2026,"Under District Ayodhya, Construction of Interlocking road from Pasinpurwa Nala Culvert to Ramkumar house in Gram Sabha Dashrathmau, Lot No 1",1,6137102,M/S BAJRANGI PRASAD GAUTAM,23-May-2026 11:20 AM,Rejected-Finance,Rejected,31-Jul-2026 09:25 AM,Finance,Summary,Munesh Kumar Lodhi,22-Jun-2026 11:55 AM,,BOQ Comparative Chart,Er Munesh Kumar Lodhi EE RED Ayodhya,Internal,"Er Munesh Kumar Lodhi EE RED Ayodhya, Er A K Pandey AE RED Ayodhya, Mr Harendra Kumar DAO RED Ayodhya",Munesh Kumar Lodhi,03-Jun-2026 03:54 PM,10-Jun-2026 12:00 PM,techsummary_2155766.pdf (374.23 KB),Technical,Summary,Munesh Kumar Lodhi,26-May-2026 03:54 PM,,Er Munesh KUmar Lodhi EE RED Ayodhya,Internal,,Munesh Kumar Lodhi,31-Jul-2026 09:25 AM,finsummary_2155766.pdf (464.13 KB),AOC,"28,140",No,percentage,2.0%,Nil,Nil,"EE RED Ayodhya, Vikas Bhawan, Ayodhya","EE RED Ayodhya, Vikas Bhawan, Ayodhya",1,Fee/PreQual/Technical,.pdf,Fees and Technical Documents,"Under District Ayodhya, Construction of Interlocking road from Pasinpurwa Nala Culvert to Ramkumar house in Gram Sabha Dashrathmau, Lot No 1","Under District Ayodhya, Construction of Interlocking road from Pasinpurwa Nala Culvert to Ramkumar house in Gram Sabha Dashrathmau, Lot No 1",Please refer Tender documents. ,NA ,"14,07,000",Civil Works,NA ,Tender,90.0,90.0,AYODHYA,224001.0,"EE RED Ayodhya, Vikas Bhawan, Ayodhya ","EE RED Ayodhya, Vikas Bhawan, Ayodhya  ",22-May-2026 11:00 AM ,"EE RED Ayodhya, Vikas Bhawan, Ayodhya",No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD,324/EE RED Ayodhya/26-27 Dt 22/04/2026,2026_REDUP_1150987_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,180",Nil,Nil,No,1.0,SBI Bank,20-May-2026 03:00 PM,26-May-2026 02:00 PM,20-May-2026 03:00 PM,26-May-2026 12:00 PM,NA ,NA ,20-May-2026 03:00 PM,26-May-2026 12:00 PM,10-Jun-2026 12:00 PM,AOC
,,,,,,,,,,,,,,,2,6135727,SHRI BALAJI CONSTRUCTION,23-May-2026 11:12 AM,Accepted-AOC,AoC,31-Jul-2026 09:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
