Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
13-Jul-2026,"INR 1,246,591.3",60.0,PRAVEEN KUMAR SHARMA,04-Jul-2026 03:56 PM,13.pdf (690.00 KB),L1,Technical,2 bid Admitted,PRAVEEN KUMAR SHARMA,18-May-2026 12:06 PM,technical_2141289.pdf,PM 12 Jhansi,Internal,Ravikant Accountant,PRAVEEN KUMAR SHARMA,27-May-2026 12:21 PM,27-May-2026 02:00 PM,techsummary_2141289.pdf (1030.25 KB),1.0,6103680.0,ONES ASSOCIATION,INR,"1,246,591.3",Finance,2 bid Admitted,PRAVEEN KUMAR SHARMA,30-May-2026 03:31 PM,finance_2141289.pdf,BOQ Comparative Chart,PM 12 Jhansi,Internal,Ravikant Accountant,PRAVEEN KUMAR SHARMA,19-Jun-2026 04:53 PM,finsummary_2141289.pdf (191.04 KB),1,6103680,ONES ASSOCIATION,10-May-2026 09:33 PM,Accepted-AOC,L1,04-Jul-2026 03:56 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-12 Orai,2026_UPPRC_1144932_13,2/PM12/UPPCL/2026-27,"Construction interlocking Road extending approximately 200 meters from Khod to Tauriya locality in Village Lakara, Block Baragaon.",AOC,05-May-2026 05:00 PM,11-May-2026 04:00 PM,05-May-2026 05:00 PM,11-May-2026 03:00 PM,05-May-2026 05:00 PM ,11-May-2026 03:00 PM ,05-May-2026 05:00 PM,11-May-2026 03:00 PM,27-May-2026 02:00 PM,"5,900",Nil,Nil,No,"Construction interlocking Road extending approximately 200 meters from Khod to Tauriya locality in Village Lakara, Block Baragaon.","Construction interlocking Road extending approximately 200 meters from Khod to Tauriya locality in Village Lakara, Block Baragaon.",As per NIT  ,NA ,,Civil Works,NA ,Tender,90.0,60.0,Jhansi,284403.0,NA ,NA ,NA ,Jhansi,No ,No,Project Manager Unit 12,129 KK Puri Awas Vikas Jhansi,1,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,"25,000",Yes,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-12 Orai,2/PM12/UPPCL/2026-27,2026_UPPRC_1144932_13,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6103854,RUDRAKSH ELECTRICAL AND CONSTRUCTION,10-May-2026 11:04 PM,Rejected-AOC,L2,04-Jul-2026 03:56 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC
