Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"5,900",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,03/PM-10/UPPCL/2026-27/Dated 30-05-2026,2026_UPPRC_1156620_14,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,03-Jun-2026 12:00 PM,10-Jun-2026 05:00 PM,03-Jun-2026 12:00 PM,10-Jun-2026 03:00 PM,NA ,NA ,03-Jun-2026 12:00 PM,10-Jun-2026 03:00 PM,23-Jun-2026 09:00 AM,Construction of CC road in village Dharwar and village Itaura of Block Panwadi in District Mahoba.,Construction of CC road in village Dharwar and village Itaura of Block Panwadi in District Mahoba.,Construction of CC road in village Dharwar and village Itaura of Block Panwadi in District Mahoba. ,NA ,,Road Works,CC Road ,Tender,90.0,90.0,MAHOBA,210427.0,NA ,NA ,NA ,"PM,UNIT-10,UPPCL",No ,No,"PM,UNIT-10,UPPCL","Project Manager, U.P. Projects Corporation Ltd., Unit-10, Udayog Kunj Road Near Haluwakhada (Rajwaha) Nauraiya Kheda (Nahar Kothi), Dada Nagar, Kanpur",1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,"52,000",Yes,fixed,,Nil,Nil,AOC,1.0,6177986.0,AVADHESH CONSTRUCTION,INR,"2,604,010.93",Finance,Summary1156620_14,SATYA PRIYA,01-Jul-2026 09:27 AM,finance_2167266.pdf,BOQ Comparative Chart,"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCT.,UNIT-10,KANPUR",SATYA PRIYA,01-Jul-2026 09:30 AM,finsummary_2167266.pdf (1085.84 KB),U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,2026_UPPRC_1156620_14,03/PM-10/UPPCL/2026-27/Dated 30-05-2026,Construction of CC road in village Dharwar and village Itaura of Block Panwadi in District Mahoba.,1,6177986,AVADHESH CONSTRUCTION,09-Jun-2026 02:43 PM,Accepted-AOC,L1,07-Jul-2026 09:30 PM,"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCT.,UNIT-10,KANPUR",SATYA PRIYA,22-Jun-2026 11:11 PM,23-Jun-2026 09:00 AM,techsummary_2167266.pdf (1085.84 KB),01-Jul-2026,"INR 2,604,010.93",90.0,SATYA PRIYA,07-Jul-2026 09:30 PM,AOC1156620_14.pdf (131.00 KB),LOWEST BIDDER,Technical,Summary1156620_14,SATYA PRIYA,22-Jun-2026 09:08 PM,technical_2167266.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6178291,SHIV CONSTRUCTION,09-Jun-2026 05:49 PM,Rejected-Finance,L2,01-Jul-2026 09:30 AM,,,,,,,,,,,,,,,,,,,,AOC
