Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
826.0,EE UPSCIDCO,Pilibhit,No,1,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee, EMD and BOQ","7,200",No,fixed,,EE UPSCIDCO,Pilibhit,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,310-4/E.E. BLY/E-Tender/PBT/2026-27 Dt. 18.06.2026,2026_SCIDC_1161676_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,Executive Engineer Officer,"UPSCIDCO. 154, Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly",Construction of C.C. Road work at Vill. Mandara Suman in Sanjay Sharma House to main Road (Vidhayak Nidhi),Construction of C.C. Road work at Vill. Mandara Suman in Sanjay Sharma House to main Road (Vidhayak Nidhi),Construction of C.C. Road work at Vill. Mandara Suman in Sanjay Sharma House to main Road (Vidhayak Nidhi) ,NA ,"3,57,077",Civil Works - Roads,Construction of C.C. Road work at Vill. Mandara ,Tender,90.0,60.0,Bareilly,262001.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,02-Jul-2026 09:00 AM,07-Jul-2026 02:00 PM,02-Jul-2026 09:00 AM,07-Jul-2026 01:00 PM,NA ,NA ,02-Jul-2026 09:00 AM,07-Jul-2026 01:00 PM,08-Jul-2026 05:10 PM,1.0,RTGS - RTGS Payment,AOC,Vinod Kumar Kardam,Internal,"Vinod Kumar Kardam, Bhaskar Mishra",Bhaskar Mishra,08-Jul-2026 05:08 PM,08-Jul-2026 05:10 PM,techsummary_2186146.pdf (298.28 KB),Finance,Financial Bid Opening Summary,Vinod Kumar Kardam,09-Jul-2026 11:45 AM,finance_2186146.pdf,BOQ Comparative Chart,Vinod Kumar Kardam,Internal,"Vinod Kumar Kardam, Bhaskar Mishra",Vinod Kumar Kardam,09-Jul-2026 12:23 PM,finsummary_2186146.pdf (119.89 KB),Technical,Technical Bid Opening Summary,Bhaskar Mishra,08-Jul-2026 04:58 PM,technical_2186146.pdf,1.0,6235928.0,M/s Bagesh And Sons,INR,"356,791.34",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2026_SCIDC_1161676_2,310-4/E.E. BLY/E-Tender/PBT/2026-27 Dt. 18.06.2026,Construction of C.C. Road work at Vill. Mandara Suman in Sanjay Sharma House to main Road (Vidhayak Nidhi),1,6235928,M/s Bagesh And Sons,06-Jul-2026 10:56 PM,Accepted-AOC,Ist Lowest Rate,16-Jul-2026 01:32 PM,14-Jul-2026,"INR 356,791.34",60.0,Vinod Kumar Kardam,16-Jul-2026 01:32 PM,LOI4.pdf (125.00 KB),Total Contract Value Rs. 356791.34,AOC
,,,,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6233518,Ramvati Contractor,05-Jul-2026 07:38 PM,Rejected-AOC,IInd Lowest Rate,16-Jul-2026 01:32 PM,,,,,,,,AOC
