Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
17-Jul-2026,"INR 90,774,519.42",365.0,RAKESH VERMA,17-Jul-2026 05:31 PM,AOC93.pdf (607.00 KB),Enclosed,1,6038932,M/s. Salil Chopra,13-Apr-2026 01:34 PM,Accepted-AOC,Accepted,17-Jul-2026 05:31 PM,1.0,6038932.0,M/s. Salil Chopra,INR,"90,774,519.42",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2026_UPPRC_1133437_1,93/UPPCL/GM-7/E-TENDER/2025-26 Dated-28.03.2026,Construction of extension work at 3rd Floor of U.I.E.T. Building and Extension work of (G 3) Floor in C.S.J.M. University Campus Kanpur District-Kanpur Nagar (U.P.),Finance,Enclosed,RAKESH VERMA,17-Jul-2026 05:21 PM,finance_2115682.pdf,BOQ Comparative Chart,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,30-Apr-2026 06:58 PM,02-May-2026 03:00 PM,techsummary_2115682.pdf (2942.77 KB),Technical,Enclosed,RAKESH VERMA,30-Apr-2026 06:51 PM,technical_2115682.pdf,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manger, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,17-Jul-2026 05:28 PM,finsummary_2115682.pdf (2942.77 KB),AOC,1.0,SBI Bank,"17,700",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,BIDDOC,"18,25,000",No,fixed,,Nil,Nil,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.",06-Apr-2026 11:00 AM,13-Apr-2026 04:00 PM,06-Apr-2026 11:00 AM,13-Apr-2026 02:00 PM,NA ,NA ,06-Apr-2026 11:00 AM,13-Apr-2026 02:00 PM,02-May-2026 03:00 PM,Construction of extension work at 3rd Floor of U.I.E.T. Building and Extension work of (G 3) Floor in C.S.J.M. University Campus Kanpur District-Kanpur Nagar (U.P.),Construction of extension work at 3rd Floor of U.I.E.T. Building and Extension work of (G 3) Floor in C.S.J.M. University Campus Kanpur District-Kanpur Nagar (U.P.),Please refer Tender documents. ,NA ,"9,12,86,000",Civil Works - Buildings,NA ,Tender,90.0,365.0,District-Kanpur Nagar (U.P.),208001.0,NA ,NA ,NA ,Lucknow,No ,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,93/UPPCL/GM-7/E-TENDER/2025-26 Dated-28.03.2026,2026_UPPRC_1133437_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2,6043850,parvati and associates,13-Apr-2026 01:59 PM,Rejected-AOC,Accepted,17-Jul-2026 05:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
