Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
07-May-2026 11:00 AM,13-May-2026 04:00 PM,07-May-2026 11:00 AM,13-May-2026 03:00 PM,NA ,NA ,07-May-2026 11:00 AM,13-May-2026 03:00 PM,05-Jun-2026 04:00 PM,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender documents,Executive Engineer,office of executive engineer head works division agra canal okhla new delhi,"62,000",No,fixed,,Nil,Nil,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Head Works Division Agra Canal Okhla,02/EE/2026-27,2026_UPIDC_1145970_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,354.0,Nil,Nil,No,Repairing and Restoration of Damaged Road on Right Bank of Noida Main Drain in Between Km. 11.178 and Km. 11.277 in Distt. G.B. Nagar,Repairing and Restoration of Damaged Road on Right Bank of Noida Main Drain in Between Km. 11.178 and Km. 11.277 in Distt. G.B. Nagar,Please refer Tender documents. ,NA ,"30,90,000",Civil Works,NA ,Rate Contract,90.0,30.0,Between Km. 11.178 and Km. 11.277 in Distt. G.B.,201301.0,NA ,NA ,NA ,office of executive engineer,No ,No,AOC,Technical,"Bid no 6107722,6111706,6111743,6111855 are admitted Bid no 6112700 is not admitted",Binod kumar singh,02-Jun-2026 03:21 PM,technical_2142693.pdf,Binod kumar singh,Internal,karan pal,Binod kumar singh,10-Jun-2026 11:41 AM,finsummary_2142693.pdf (2327.66 KB),Finance,all bids are admitted,Binod kumar singh,10-Jun-2026 11:12 AM,finance_2142693.pdf,BOQ Comparative Chart,Binod kumar singh,Internal,Karan pal,Binod kumar singh,02-Jun-2026 04:04 PM,05-Jun-2026 04:00 PM,techsummary_2142693.pdf (2327.66 KB),19-Jun-2026,"INR 2,326,300",30.0,Binod kumar singh,17-Jul-2026 12:51 PM,ag03bbgoyal.pdf (309.00 KB),AOC,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Head Works Division Agra Canal Okhla,2026_UPIDC_1145970_3,02/EE/2026-27,Repairing and Restoration of Damaged Road on Right Bank of Noida Main Drain in Between Km. 11.178 and Km. 11.277 in Distt. G.B. Nagar,1.0,6107722.0,M/s B.B.Goyal,INR,"2,326,300",1,6111743,JAI LAXMI CONTRACTOR,12-May-2026 08:30 PM,Rejected-Finance,L2,10-Jun-2026 11:41 AM,AOC
,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6111706,M/S ARYA CONSTRUCTION,12-May-2026 08:12 PM,Rejected-Finance,L4,10-Jun-2026 11:41 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6107722,M/s B.B.Goyal,13-May-2026 10:54 AM,Accepted-AOC,AOC,17-Jul-2026 12:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6112700,M/S KATARIYA TRADERS AND PAINT HOUSE,13-May-2026 02:50 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,02-Jun-2026 03:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6111855,NIKHIL CONSTRUCTION,12-May-2026 09:04 PM,Rejected-Finance,L3,10-Jun-2026 11:41 AM,AOC
