EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"18,22,000",No,fixed,,Nil,Nil,"2,950",Nil,Nil,No,Gorakhpur Industrial Development Authority,517/GIDA/2026-27 DT. 24.04.2026,2026_UGIDA_1144373_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of 60 M wide Road Drain AND Culverts in Sector 25 GIDA Gorakhpur,Construction of 60 M wide Road Drain AND Culverts in Sector 25 GIDA Gorakhpur,Please refer Tender documents. ,NA ,"9,10,75,940",Civil Works,NA ,Tender,120.0,365.0,GIDA GORAKHPUR,273212.0,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR ,GIDA SECTOR 7 GIDA GORAKHPUR ,22-May-2026 04:30 PM ,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,No ,No,CEO GIDA,GIDA SECTOR 7 GIDA GORAKHPUR,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,04-May-2026 11:00 AM,26-May-2026 04:00 PM,04-May-2026 11:00 AM,26-May-2026 03:00 PM,NA ,NA ,04-May-2026 11:00 AM,26-May-2026 03:00 PM,24-Jun-2026 06:00 PM,AOC,CEO GIDA,Internal,M(C)FM(F)ACEO,vivek kumar verma,15-Jul-2026 06:49 PM,finsummary_2138126.pdf (429.93 KB),Technical,BID OPENED,VIBHOR TYAGI,26-May-2026 07:17 PM,,CEO GIDA,Internal,M(C)GM(F)ACEO,vivek kumar verma,24-Jun-2026 05:53 PM,24-Jun-2026 06:00 PM,techsummary_2138126.pdf (406.40 KB),Finance,BID OPENED,VIBHOR TYAGI,24-Jun-2026 06:13 PM,,BOQ Comparative Chart,1,6143011,DESCON INFRASTRUCTURES PRIVATE LIMITED,26-May-2026 02:49 PM,Rejected-Finance,L5,15-Jul-2026 06:49 PM,Gorakhpur Industrial Development Authority,2026_UGIDA_1144373_1,517/GIDA/2026-27 DT. 24.04.2026,Construction of 60 M wide Road Drain AND Culverts in Sector 25 GIDA Gorakhpur,1.0,6141852.0,M/s Raj Kumar Mishra,INR,"66,184,885.26",15-Jul-2026,"INR 66,184,885.26",365.0,vivek kumar verma,15-Jul-2026 06:51 PM,517.pdf (430.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6141852,M/s Raj Kumar Mishra,26-May-2026 02:03 PM,Accepted-AOC,L1,15-Jul-2026 06:51 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6143527,M/S Sudhir Kumar,26-May-2026 01:48 PM,Rejected-Finance,L4,15-Jul-2026 06:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6140105,Prabha Construction Infra Private Limited,26-May-2026 10:41 AM,Rejected-Finance,L2,15-Jul-2026 06:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,6139079,R.K.TRADERS & CONSTRUCTION PRIVATE LIMITED,26-May-2026 01:46 PM,Rejected-Finance,L3,15-Jul-2026 06:49 PM,,,,,,,,,,,,,,,,AOC
