Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Technical,TENDER OPENED,RAM BHAROSHA TIWARY,20-May-2026 11:15 AM,technical_2143190.pdf,17-Jul-2026,"INR 2,498,333",90.0,RAM BHAROSHA TIWARY,17-Jul-2026 12:00 PM,GIRDBADAGAON.pdf (416.00 KB),AOC,Pragya parmita,Internal,AE DAO,RAM BHAROSHA TIWARY,20-May-2026 12:53 PM,20-May-2026 02:00 PM,techsummary_2143190.pdf (276.60 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE BHADOHI,2026_REDUP_1145926_31,07/RED/Tender Notice/2026-27 Dt 04-04-2026,Block aurai girdbadagaon pitch road se dayaram bind ke ghar se hote hue shobhnath bind ke machine tak interlocking karya.,1,6114051,M/S DHARMENDRA DUBEY ENTERPRISES,14-May-2026 01:41 PM,Rejected-Finance,HIGH RATE,16-Jun-2026 02:48 PM,Pragya Parmita,Internal,AE DAO,RAM BHAROSHA TIWARY,16-Jun-2026 02:48 PM,finsummary_2143190.pdf (357.60 KB),Finance,FINANCIAL BID OPENED,RAM BHAROSHA TIWARY,16-Jun-2026 02:41 PM,finance_2143190.pdf,BOQ Comparative Chart,1.0,6115556.0,SHIVA NAND MISHRA,INR,"2,498,333",AOC,08-May-2026 06:00 PM,15-May-2026 12:30 PM,08-May-2026 06:00 PM,15-May-2026 12:00 PM,NA ,NA ,08-May-2026 06:00 PM,15-May-2026 12:00 PM,20-May-2026 02:00 PM,"1,156",Nil,Nil,No,Block aurai girdbadagaon pitch road se dayaram bind ke ghar se hote hue shobhnath bind ke machine tak interlocking karya.,Road,Please refer Tender documents. ,NA ,"21,18,000",Civil Works - Roads,NA ,Rate Contract,90.0,NA ,BHADOHI,221304.0,NA ,NA ,NA ,VIKAS BHAWAN GYANPUR,No ,No,1,Fee/PreQual/Technical,.pdf,SBD,EXECUTIVE ENGINEER,VIKAS BHAWAN GYANPUR,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE BHADOHI,07/RED/Tender Notice/2026-27 Dt 04-04-2026,2026_REDUP_1145926_31,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"42,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,6115556,SHIVA NAND MISHRA,14-May-2026 02:17 PM,Accepted-AOC,AOC,17-Jul-2026 12:00 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
