Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
30-Jul-2026,"INR 4,117,024.5",180.0,MuneshKumar Lodhi,30-Jul-2026 08:52 PM,20.pdf (380.00 KB),a,Technical,c,MuneshKumar Lodhi,06-Jun-2026 05:40 PM,,Er. Munesh Kumar Lodhi,Internal,SE,MuneshKumar Lodhi,23-Jun-2026 12:58 PM,29-Jun-2026 12:00 PM,techsummary_2165099.pdf (115.92 KB),1.0,6172619.0,M/S NARAIN TRADERS,INR,"4,117,024.5",ER MUNESH KUMAR LODHIse,Internal,se,MuneshKumar Lodhi,30-Jul-2026 08:51 PM,finsummary_2165099.pdf (380.48 KB),Finance,c,MuneshKumar Lodhi,29-Jun-2026 03:34 PM,,BOQ Comparative Chart,1,6172867,m/s arvind singh,05-Jun-2026 08:02 PM,Rejected-Finance,r,30-Jul-2026 08:51 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,2026_REDUP_1155677_20,22/RED/Tender/File No/Bond Clerk/2026-27Dt. 07.04.26,Vikas Khand Bankati ke gram panchyat kathaicha cc road se badgopur hote huye gosaijote sarhad par interlocking tak pitch road nirman karya,AOC,"82,000",No,fixed,,Nil,Nil,1.0,SBI Bank,30-May-2026 05:00 PM,06-Jun-2026 03:30 PM,30-May-2026 05:00 PM,06-Jun-2026 12:00 PM,30-May-2026 05:00 PM ,06-Jun-2026 12:00 PM ,30-May-2026 05:00 PM,06-Jun-2026 12:00 PM,29-Jun-2026 12:00 PM,"2,714",Nil,Nil,No,Vikas Khand Bankati ke gram panchyat kathaicha cc road se badgopur hote huye gosaijote sarhad par interlocking tak pitch road nirman karya,Vikas Khand Bankati ke gram panchyat kathaicha cc road se badgopur hote huye gosaijote sarhad par interlocking tak pitch road nirman karya,AS PER SBD ,NA ,"41,19,000",Civil Works,NA ,Tender,90.0,180.0,WORKS,272001.0,NA ,NA ,NA ,O/O SE RED BASTI,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,22/RED/Tender/File No/Bond Clerk/2026-27Dt. 07.04.26,2026_REDUP_1155677_20,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,technical,SE RED BASTI,O/O SE RED BASTI,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6172619,M/S NARAIN TRADERS,05-Jun-2026 06:59 PM,Accepted-AOC,a,30-Jul-2026 08:52 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,finance,,,AOC
