Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
17-Jul-2026,"INR 109,163,816.95",540.0,SURESH CHANDRA YADAV,17-Jul-2026 05:29 PM,Agr44.pdf (618.00 KB),Enclosed,1,6199590,BABA CONSTRUCTION PRIVATE LIMITED,17-Jun-2026 01:35 PM,Rejected-Technical,Reject,24-Jun-2026 01:39 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2026_UPPRC_1159532_1,33/UPPCL/GM-1/2026-2/E-TEDNER Dated-08.06.2026,"Construction of 140 Bed Girl s Hostel for MBBS Students within the campus of Maa Vindhyavasini Autonomous State Medical College, Mirzapur",1.0,6190346.0,SAI BABA ENTERPRISES,INR,"109,163,816.95",1.0,Tender Revocation,Enclosed,19-Jun-2026 03:44 PM,Commeti.pdf ,439.34,Technical Opening,Technical,Enclosed,SURESH CHANDRA YADAV,24-Jun-2026 01:32 PM,technical_2173051.pdf,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-16, Mirzapur, Accountant Unit-16, Mirzapur, General Manager (Technical), Lucknow",SURESH CHANDRA YADAV,17-Jul-2026 05:24 PM,finsummary_2173051.pdf (456.01 KB),Finance,Enclosed,SURESH CHANDRA YADAV,17-Jul-2026 05:18 PM,finance_2173051.pdf,BOQ Comparative Chart,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-2, Prayagraj, Accountant Unit-2, Prayagraj, General Manager (Technical), Lucknow",SURESH CHANDRA YADAV,24-Jun-2026 01:39 PM,25-Jun-2026 02:00 PM,techsummary_2173051.pdf (456.01 KB),AOC,1.0,SBI Bank,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230/1A, Mehdaury, Teliyarganj, District-Prayagraj.","17,700",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,BIDDOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,33/UPPCL/GM-1/2026-2/E-TEDNER Dated-08.06.2026,2026_UPPRC_1159532_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,12-Jun-2026 11:00 AM,17-Jun-2026 03:00 PM,12-Jun-2026 11:00 AM,17-Jun-2026 02:00 PM,NA ,NA ,12-Jun-2026 11:00 AM,17-Jun-2026 02:00 PM,25-Jun-2026 02:00 PM,"Construction of 140 Bed Girl s Hostel for MBBS Students within the campus of Maa Vindhyavasini Autonomous State Medical College, Mirzapur","Construction of 140 Bed Girl s Hostel for MBBS Students within the campus of Maa Vindhyavasini Autonomous State Medical College, Mirzapur",Please refer Tender documents. ,NA ,"11,55,17,000",Civil Works - Buildings,NA ,Tender,90.0,540.0,District-Mirzapur (U.P.),231001.0,NA ,NA ,NA ,Prayagraj,No ,No,"23,10,000",No,fixed,,Nil,Nil,AOC
,,,,,,,2,6196604,M/S CHANDRA KISHORE SINGH,16-Jun-2026 11:43 AM,Rejected-AOC,Accept,17-Jul-2026 05:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,6190346,SAI BABA ENTERPRISES,17-Jun-2026 01:40 PM,Accepted-AOC,Accept,17-Jul-2026 05:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
