Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Technical,Admitted,NEERAJ KUMAR SINGH,04-Jun-2026 03:40 PM,,02-Jul-2026,"INR 107,870",20.0,NEERAJ KUMAR SINGH,02-Jul-2026 11:47 AM,Jitora.pdf (451.00 KB),ACCEPTED,Neeraj Kumar Singh,Internal,"Binod Kumar Singh , Neeraj Kumar Singh",NEERAJ KUMAR SINGH,05-Jun-2026 05:54 PM,06-Jun-2026 10:00 AM,techsummary_2163305.pdf (1114.67 KB),U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Lower Division Agra Canal Agra,2026_UPIDC_1145201_47,01/EE/2026-27,"Clearance of Jitora, Rojholi Drain",1,6165134,AJEET SING CONTRACTOR,03-Jun-2026 04:07 PM,Rejected-Finance,L3,24-Jun-2026 02:56 PM,1.0,6165090.0,PUSHPENDRA KUMAR CONTRACTOR,INR,"107,870",Finance,Admitted,NEERAJ KUMAR SINGH,06-Jun-2026 02:32 PM,,BOQ Comparative Chart,Neeraj Kumar Singh,Internal,"Binod Kumar Singh, Neeraj Kumar Singh",NEERAJ KUMAR SINGH,24-Jun-2026 02:56 PM,finsummary_2163305.pdf (451.34 KB),AOC,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Lower Division Agra Canal Agra,01/EE/2026-27,2026_UPIDC_1145201_47,Yes,Open Tender,Item Wise,Works,3.0,No,No,Online,No,No,No,1.0,Fee,.pdf,Corrigendum Date,Executive Engineer,"LDAC, AGRA","Clearance of Jitora, Rojholi Drain","Clearance of Jitora, Rojholi Drain",Please refer Tender documents. ,NA ,"2,13,000",Civil Works,NA ,Tender,90.0,20.0,"Clearance of Jitora, Rojholi Drain",282001.0,NA ,NA ,NA ,Agra,No ,No,1.0,SBI Bank,177.0,Nil,Nil,No,28-May-2026 10:00 AM,04-Jun-2026 12:00 PM,28-May-2026 10:00 AM,03-Jun-2026 05:00 PM,NA ,NA ,28-May-2026 10:00 AM,03-Jun-2026 05:00 PM,06-Jun-2026 10:00 AM,"5,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,6165258,chahar constructions,03-Jun-2026 04:28 PM,Rejected-Finance,L4,24-Jun-2026 02:56 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,PreQual/Technical,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,3,6160604,M/S SRASHTI INFRASTRUCTURE,02-Jun-2026 01:39 PM,Rejected-Finance,L2,24-Jun-2026 02:56 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,3.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,4,6165090,PUSHPENDRA KUMAR CONTRACTOR,03-Jun-2026 04:13 PM,Accepted-AOC,L1,02-Jul-2026 11:47 AM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
