Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
04-Jul-2026,"INR 1,193,830.04",60.0,PRAVEEN KUMAR SHARMA,04-Jul-2026 03:51 PM,12.pdf (712.00 KB),L1,Technical,2 bid admitted,PRAVEEN KUMAR SHARMA,18-May-2026 11:44 AM,technical_2141247.pdf,PM 12 Jhansi,Internal,Ravikant Accountant,PRAVEEN KUMAR SHARMA,27-May-2026 12:19 PM,27-May-2026 02:00 PM,techsummary_2141247.pdf (1030.25 KB),1.0,6103686.0,ONES ASSOCIATION,INR,"1,193,830.04",PM 12 Jhansi,Internal,Ravikant Accountant,PRAVEEN KUMAR SHARMA,19-Jun-2026 04:50 PM,finsummary_2141247.pdf (192.18 KB),Finance,2 bid Admitted,PRAVEEN KUMAR SHARMA,30-May-2026 03:22 PM,finance_2141247.pdf,BOQ Comparative Chart,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-12 Orai,2026_UPPRC_1144932_12,2/PM12/UPPCL/2026-27,"Construction interlocking Road extending approximately 160 meters from the Hanuman Temple to Ramkishore Jha house in Village Pahlaguwan, Block Baragaon",1,6103686,ONES ASSOCIATION,10-May-2026 09:46 PM,Accepted-AOC,L1,04-Jul-2026 03:51 PM,AOC,"24,000",No,fixed,,Nil,Nil,05-May-2026 05:00 PM,11-May-2026 04:00 PM,05-May-2026 05:00 PM,11-May-2026 03:00 PM,05-May-2026 05:00 PM ,11-May-2026 03:00 PM ,05-May-2026 05:00 PM,11-May-2026 03:00 PM,27-May-2026 02:00 PM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,NIT,"Construction interlocking Road extending approximately 160 meters from the Hanuman Temple to Ramkishore Jha house in Village Pahlaguwan, Block Baragaon","Construction interlocking Road extending approximately 160 meters from the Hanuman Temple to Ramkishore Jha house in Village Pahlaguwan, Block Baragaon",As per NIT ,NA ,,Civil Works,NA ,Tender,90.0,60.0,Jhansi,284403.0,NA ,NA ,NA ,Jhansi,No ,No,Project Manager Unit 12,129 K K PURI Awas Vikas Jhansi,"5,900",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-12 Orai,2/PM12/UPPCL/2026-27,2026_UPPRC_1144932_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6103858,RUDRAKSH ELECTRICAL AND CONSTRUCTION,10-May-2026 11:02 PM,Rejected-AOC,L2,04-Jul-2026 03:51 PM,AOC,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
