Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Executive Engineer,Irrigation Division Sitapur,"Manualy/By Rajasthan tracters,extraction of sand from bed of Right feeder channel between km 79.000 to 81.200 ( LOT No-5)","Manualy/By Rajasthan tracters,extraction of sand from bed of Right feeder channel between km 79.000 to 81.200 ( LOT No-5)",Please refer Tender documents. ,NA ,"12,32,000",Civil Construction Goods,NA ,Tender,90.0,30.0,EEID SITAPUR,261001.0,NA ,NA ,NA ,NIC Sitapur,No ,No,"6,16,000",Yes,fixed,,Nil,Nil,16-May-2026 04:00 PM,23-May-2026 11:30 AM,16-May-2026 04:00 PM,23-May-2026 11:00 AM,NA ,NA ,16-May-2026 04:00 PM,23-May-2026 11:00 AM,29-May-2026 02:45 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||ID, sitapur",04/EEID/2026-27,2026_UPIDC_1135635_23,Yes,Auction,Item Rate,Goods,2.0,No,No,Online,No,No,No,0.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Tender Document,1.0,SBI Bank,AOC,Finance,All Bider Accepted,BALJEET BALJEET,03-Jun-2026 03:23 PM,finance_2151772.pdf,BOQ Comparative Chart,ADM Sitapur,Internal,"EEID Sitapur, Mo Sitapur, To Sitapur, AE II/V ID Sitapur",BALJEET BALJEET,03-Jun-2026 03:26 PM,finsummary_2151772.pdf (561.53 KB),1.0,6135380.0,DHIRENDRA KUMAR,INR,"2,252,624",1,6136728,Anubhav Traders,22-May-2026 11:57 PM,Rejected-Finance,Lowest Bidder Rejected,03-Jun-2026 03:26 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||ID, sitapur",2026_UPIDC_1135635_23,04/EEID/2026-27,"Manualy/By Rajasthan tracters,extraction of sand from bed of Right feeder channel between km 79.000 to 81.200 ( LOT No-5)",ADM Sitapur,Internal,"EEID Sitapur, Mo Sitapur, To Sitapur, AE II/V ID Sitapur.",BALJEET BALJEET,29-May-2026 02:30 PM,29-May-2026 02:45 PM,techsummary_2151772.pdf (561.53 KB),03-Jun-2026,"INR 2,252,624",30.0,BALJEET BALJEET,16-Jul-2026 02:11 PM,79.pdf (1903.00 KB),AOC,Technical,All Bider Accepted,BALJEET BALJEET,29-May-2026 02:28 PM,technical_2151772.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,2,6135380,DHIRENDRA KUMAR,23-May-2026 10:54 AM,Accepted-AOC,AOC,16-Jul-2026 02:11 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
