Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1,Fee/PreQual/Technical,.pdf,BID Document,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD),05 /PCL/GM/ZONE-2/BLY/2026-27,2026_UPPRC_1157457_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"CONSTRUCTION OF HOSTEL BLOCK AT KASTURBA GANDHI BALIKA VIDYALAYA, GUNNAUR, DISTT- SAMBHAL (U.P)","CONSTRUCTION OF HOSTEL BLOCK AT KASTURBA GANDHI BALIKA VIDYALAYA, GUNNAUR, DISTT- SAMBHAL (U.P)",As per BID Document ,NA ,"2,42,42,000",Civil Works,NA ,Tender,90.0,180.0,"GUNNAUR, DISTT- SAMBHAL (U.P)",244302.0,NA ,NA ,NA ,Bareilly,No ,No,06-Jun-2026 09:00 AM,20-Jun-2026 03:00 PM,06-Jun-2026 09:00 AM,20-Jun-2026 01:00 PM,NA ,NA ,06-Jun-2026 09:00 AM,20-Jun-2026 01:00 PM,29-Jun-2026 04:00 PM,"17,700",Nil,Nil,No,General Manager Zone-2,"General Manager, Zone-2, U.P. Projects Corporation Ltd. 14, Chandra Shekar Nagar Colony, Tulasherpur, Bareilly","4,85,000",No,fixed,,Nil,Nil,1.0,SBI Bank,AOC,Finance,Enclosed,Rajesh Verma,30-Jul-2026 05:02 PM,finance_2168884.pdf,BOQ Comparative Chart,General ManagerZone-2,Internal,"General ManagerZone-2, General ManagerZone-5, Project Manager Unit-21, Accountant",Rajesh Verma,27-Jun-2026 03:20 PM,29-Jun-2026 04:00 PM,techsummary_2168884.pdf (1565.06 KB),Technical,Enclosed,Rajesh Verma,27-Jun-2026 01:47 PM,technical_2168884.pdf,24052770.11,Internal,"General Manager(QAE),General ManagerZone-5, Project Manager Unit-21, Accountant",Rajesh Verma,30-Jul-2026 05:21 PM,finsummary_2168884.pdf (685.68 KB),30-Jul-2026,"INR 24,052,770.11",170.0,Rajesh Verma,30-Jul-2026 05:28 PM,05_1pow.pdf (1252.00 KB),1,6207403,AJAY SHARMA,19-Jun-2026 05:17 PM,Accepted-AOC,L1 Firm,30-Jul-2026 05:28 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD),2026_UPPRC_1157457_1,05 /PCL/GM/ZONE-2/BLY/2026-27,"CONSTRUCTION OF HOSTEL BLOCK AT KASTURBA GANDHI BALIKA VIDYALAYA, GUNNAUR, DISTT- SAMBHAL (U.P)",1.0,6207403.0,AJAY SHARMA,INR,"24,052,770.11",AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6208729,M/S YOGESH KUMAR SHARMA,20-Jun-2026 11:39 AM,Rejected-AOC,L2 Firm,30-Jul-2026 05:28 PM,,,,,,,,,,AOC
