Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
17-Jul-2026,INR 100,90.0,GIRISH KUMAR,17-Jul-2026 10:53 PM,2.pdf (85.00 KB),1,6140119,ASHOK KUMAR GUPTA CONTRACTOR,27-May-2026 07:49 PM,Accepted-AOC,L1,17-Jul-2026 10:53 PM,1.0,6140119.0,ASHOK KUMAR GUPTA CONTRACTOR,INR,100.0,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1150065_2,2742/EE TENDER/KUSHINAGAR,VIKAS KHAND PADRAUNA KE GRAM SABHA JUNGLE HANUMANGANJ KATANWAR SE SHAHPUR AMAWA SAMPARK MARG KA NIRMAD KARYA,Finance,Bid Opening Summary,Praveen Kumar,05-Jun-2026 01:19 PM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,01-Jun-2026 04:42 PM,01-Jun-2026 06:00 PM,techsummary_2153389.pdf (942.12 KB),Technical,Bid Opening Summary,Praveen Kumar,30-May-2026 09:28 AM,,EE RED KUSHINAGAR,Internal,,GIRISH KUMAR,17-Jul-2026 06:09 PM,finsummary_2153389.pdf (85.25 KB),AOC,"68,000",No,fixed,,Nil,Nil,VIKAS KHAND PADRAUNA KE GRAM SABHA JUNGLE HANUMANGANJ KATANWAR SE SHAHPUR AMAWA SAMPARK MARG KA NIRMAD KARYA,VIKAS KHAND PADRAUNA KE GRAM SABHA JUNGLE HANUMANGANJ KATANWAR SE SHAHPUR AMAWA SAMPARK MARG KA NIRMAD KARYA,Please refer Tender documents. ,NA ,"33,84,000",Civil Works,NA ,Tender,90.0,90.0,WORK,274302.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2742/EE TENDER/KUSHINAGAR,2026_REDUP_1150065_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,22-May-2026 09:00 AM,29-May-2026 03:00 PM,22-May-2026 09:00 AM,29-May-2026 12:00 PM,NA ,NA ,22-May-2026 09:00 AM,29-May-2026 12:00 PM,01-Jun-2026 06:00 PM,1.0,SBI Bank,"2,336",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,EE RED KUSHINAGAR,EE RED KUSHINAGAR,AOC
,,,,,,2,6140269,SANVI CONSTRUTION,27-May-2026 07:16 PM,Rejected-Finance,L2,17-Jul-2026 06:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,AOC
