Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Providing And laying interlocking tiles in village nagla bhatona bhram singh to vijay karan YEIDA WC-06,Providing And laying interlocking tiles in village nagla bhatona bhram singh to vijay karan YEIDA WC-06,Please refer Tender documents. ,NA ,"18,58,254",Civil Works,NA ,Tender,90.0,60.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,1.0,SBI Bank,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/1044 DT-09/04/2025,2025_YEIDA_1028281_24,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,21-Apr-2025 06:55 PM,15-May-2025 11:00 AM,21-Apr-2025 06:55 PM,13-May-2025 05:00 PM,NA ,NA ,21-Apr-2025 06:55 PM,13-May-2025 05:00 PM,14-Jul-2025 01:00 PM,840.0,Nil,Nil,No,1.0,Date,Date,,"37,500",No,fixed,,Nil,Nil,AOC,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1028281_24,YEA/GM(PROJECT)/2025/1044 DT-09/04/2025,Providing And laying interlocking tiles in village nagla bhatona bhram singh to vijay karan YEIDA WC-06,1.0,5158276.0,MANYA CONSTRUCTION AND SUPPLIERS,30-Apr-2025 03:35 PM,Rejected-Finance,L2,05-Aug-2025 12:41 PM,1.0,5180161.0,M/s RD INFRA,INR,"1,152,117.68",Finance,UNDER EVALUATION,VIKAS KUMAR,05-Aug-2025 12:36 PM,,BOQ Comparative Chart,Committee,Internal,Committee,VIKAS KUMAR,05-Aug-2025 12:41 PM,finsummary_1864294.pdf (113.08 KB),Committee,Internal,Committee,BHARAM PAL SINGH,14-Jul-2025 10:48 AM,14-Jul-2025 01:00 PM,techsummary_1864294.pdf (537.56 KB),Technical,UNDER EVALUATION,NITENDRA KUMAR ADARSH,10-Jul-2025 04:58 PM,,09-Sep-2025,"INR 1,152,117.68",60.0,BHARAM PAL SINGH,09-Sep-2025 05:19 PM,1044_24.pdf (1251.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,5180161.0,M/s RD INFRA,13-May-2025 01:36 PM,Accepted-AOC,L1,09-Sep-2025 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3.0,5184945.0,M/S STRONG FOUNDATION ASSOCAITES,13-May-2025 01:57 PM,Rejected-Finance,L3,05-Aug-2025 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4.0,5179039.0,OM SAI INFRATECH,10-May-2025 02:50 PM,Rejected-Finance,L4,05-Aug-2025 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
