S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,Gram sabha Lacchirampur Harijan basti se (Gosaipur) Nandlal Chauhan basti tak sadak nav nirmad karya.,Gram sabha Lacchirampur Harijan basti se (Gosaipur) Nandlal Chauhan basti tak sadak nav nirmad karya.,Please refer Tender documents. ,NA ,"44,35,000",Civil Works,NA ,Tender,90.0,NA ,VARANASI,222001.0,NA ,NA ,NA ,PANDEYPUR VARANASI,No ,No,SE RED VARANASI,PANDEYPUR VARANASI,1,Fee/PreQual/Technical,.pdf,NIT,15-Jun-2025 11:00 AM,30-Jun-2025 12:30 PM,15-Jun-2025 11:00 AM,30-Jun-2025 12:00 PM,NA ,NA ,15-Jun-2025 11:00 AM,30-Jun-2025 12:00 PM,21-Jul-2025 11:00 AM,"88,000",Yes,fixed,,Nil,Nil,"3,158",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE,241/RED/2025-26/31-05-2025,2025_REDUP_1047635_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Technical,Admitted,Arvind Kumar,15-Jul-2025 01:18 PM,,S.E.R.E.D.VARANASI,Internal,"1- D.A.O.R.E.D.VARANASI, 2- E.E.R.E.D.VARANASI, 3- E.E.R.E.D.CHANDAULI",Arvind Kumar,24-Jul-2025 03:46 PM,finsummary_1903370.pdf (199.83 KB),Finance,Admitted,Arvind Kumar,22-Jul-2025 04:46 PM,,BOQ Comparative Chart,S.E.R.E.D.VARANASI,Internal,"1- D.A.O.R.E.D.VARANASI, 2- E.E.R.E.D.VARANASI, 3- E.E.R.E.D.CHANDAULI",Arvind Kumar,15-Jul-2025 04:27 PM,21-Jul-2025 11:00 AM,techsummary_1903370.pdf (778.16 KB),25-Sep-2025,"INR 4,387,429",120.0,Arvind Kumar,25-Sep-2025 04:04 PM,akhileshlachirampur.pdf (844.00 KB),1.0,5280374.0,M/s Akhilesh Associate,INR,"4,387,429",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE,2025_REDUP_1047635_5,241/RED/2025-26/31-05-2025,Gram sabha Lacchirampur Harijan basti se (Gosaipur) Nandlal Chauhan basti tak sadak nav nirmad karya.,1,5280436,Durgawati Construction Co,30-Jun-2025 11:11 AM,Rejected-Finance,DUE TO HIGH RATE,24-Jul-2025 03:46 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5280374,M/s Akhilesh Associate,29-Jun-2025 04:16 PM,Accepted-AOC,DUW TO LOWEST RATE,25-Sep-2025 04:04 PM,AOC
