Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
Technical,UNDER EVALUATION,BHARAM PAL SINGH,03-Jun-2025 12:07 PM,,12-Sep-2025,"INR 927,794.8",60.0,BHARAM PAL SINGH,12-Sep-2025 03:29 PM,1044_10.pdf (1079.00 KB),AOC,Committee,Internal,Committee,BHARAM PAL SINGH,03-Jun-2025 12:33 PM,04-Jun-2025 11:00 AM,techsummary_1859969.pdf (531.92 KB),1.0,5161427.0,KWALITY INFRASTRUCTURE PVT LTD,02-May-2025 01:17 AM,Rejected-Finance,L3,27-Jun-2025 04:30 PM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1028281_10,YEA/GM(PROJECT)/2025/1044 DT-09/04/2025,"Construction of CC road and providing and fixing interlocking tiles on patri both side ( including const.of drain )in village Jaunchana, YEA.WC-06",1.0,5159464.0,SIDDHI ASSOCIATES,INR,"927,794.8",Committee,Internal,Committee,VIKAS KUMAR,27-Jun-2025 04:30 PM,finsummary_1859969.pdf (184.29 KB),Finance,UNDER EVALUATION,VIKAS KUMAR,27-Jun-2025 04:24 PM,,BOQ Comparative Chart,AOC,1.0,SBI Bank,840.0,Nil,Nil,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"27,000",No,fixed,,Nil,Nil,16-Apr-2025 06:55 PM,06-May-2025 11:00 AM,16-Apr-2025 06:55 PM,02-May-2025 05:00 PM,NA ,NA ,16-Apr-2025 06:55 PM,02-May-2025 05:00 PM,04-Jun-2025 11:00 AM,"Construction of CC road and providing and fixing interlocking tiles on patri both side ( including const.of drain )in village Jaunchana, YEA.WC-06","Construction of CC road and providing and fixing interlocking tiles on patri both side ( including const.of drain )in village Jaunchana, YEA.WC-06",Please refer Tender documents. ,NA ,"13,27,697",Civil Works,NA ,Tender,90.0,60.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/1044 DT-09/04/2025,2025_YEIDA_1028281_10,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",1.0,Corrigendum,Date,,AOC
,,,,,,,,,,,,,,,,,,,2.0,5144640.0,M/S ANUSHKA CONSTRUCTION,25-Apr-2025 09:24 AM,Rejected-Finance,L2,27-Jun-2025 04:30 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,AOC
,,,,,,,,,,,,,,,,,,,3.0,5159464.0,SIDDHI ASSOCIATES,01-May-2025 12:52 PM,Accepted-AOC,L1,12-Sep-2025 03:29 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,AOC
