Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
854.0,Nil,Nil,No,EXECUTIVE ENGINEER,EXECUTIVE ENGINEER MINOR LIFT CANAL DIVISION JNP,C.C. Lining In main canal Reach 2.360 km to 2.725 km at Mothaha pump canal,C.C. Lining In main canal Reach 2.360 km to 2.725 km at Mothaha pump canal,Please refer Tender documents. ,NA ,"33,90,000",Civil Works,NA ,Tender,90.0,30.0,EXECUTIVE ENGINEER MINOR LIFT CANAL DIVISION JNP,222002.0,NA ,NA ,NA ,EXECUTIVE ENGINEER MINOR LIFT CANAL DIVISION JNP,No ,No,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (MLCD) Jaunpur,02/E.E./2025-26(LOT-02),2025_UPIDM_1040639_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"68,000",No,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical Document,20-May-2025 12:30 PM,27-May-2025 12:30 PM,20-May-2025 12:30 PM,26-May-2025 05:00 PM,NA ,NA ,20-May-2025 12:30 PM,26-May-2025 05:00 PM,30-May-2025 11:00 AM,AOC,DHEER VIKRAM,Internal,,DHEER VIKRAM,29-May-2025 03:37 PM,30-May-2025 11:00 AM,techsummary_1887633.pdf (389.67 KB),Finance,Tender opened by committee on date 30.05.2025 document annexed,DHEER VIKRAM,30-May-2025 03:57 PM,finance_1887633.pdf,BOQ Comparative Chart,Dheer Vikram,Internal,,DHEER VIKRAM,30-May-2025 04:28 PM,finsummary_1887633.pdf (389.67 KB),Technical,ok,DHEER VIKRAM,29-May-2025 03:21 PM,,1.0,5214250.0,M/S AWADH CONSTRUCTION,INR,"68,000",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (MLCD) Jaunpur,2025_UPIDM_1040639_2,02/E.E./2025-26(LOT-02),C.C. Lining In main canal Reach 2.360 km to 2.725 km at Mothaha pump canal,1,5216370,MANORAMA CONSTRUCTION,26-May-2025 04:53 PM,Rejected-Technical,clause 23 of Nit,29-May-2025 03:37 PM,11-Jun-2025,"INR 3,370,192.75",30.0,DHEER VIKRAM,10-Sep-2025 07:04 PM,AWADHCONSTRUCTION.pdf (422.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Document,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5214250,M/S AWADH CONSTRUCTION,26-May-2025 10:18 AM,Accepted-AOC,WORK DONE,10-Sep-2025 07:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5216111,M/S BHARAT ENGINEERING WORK,26-May-2025 04:41 PM,Rejected-Technical,clause 10 of Nit,29-May-2025 03:37 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5216337,SHOBHA ENTERPRISES,26-May-2025 04:39 PM,Rejected-Technical,clause 22 of Nit,29-May-2025 03:37 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5214414,SRI BABA VISHWANATH ENTERPRISES,26-May-2025 01:30 PM,Rejected-Finance,Second Lowest Hence Rejected,30-May-2025 04:28 PM,,,,,,,AOC
