Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Er Narendra Chaudhary,Internal,,Narendra chaudhary,22-Jul-2025 05:16 PM,23-Jul-2025 09:00 AM,techsummary_1920949.pdf (703.04 KB),Technical,SUMMARY,Narendra chaudhary,22-Jul-2025 05:13 PM,technical_1920949.pdf,23-Sep-2025,"INR 3,265,734.95",90.0,Narendra chaudhary,23-Sep-2025 01:27 PM,Ganguli0001.pdf (1092.00 KB),l1,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2025_REDUP_1055711_16,442/red/tender/unnao/25-26 Dt-10-06-2025,Gangauli me Agehara Marg per Interlocking Work.,1,5329491,BHAGWATI PRASAD PAL,15-Jul-2025 01:54 AM,Accepted-AOC,l1,23-Sep-2025 01:27 PM,1.0,5329491.0,BHAGWATI PRASAD PAL,INR,"3,265,734.95",Finance,Summary,Narendra chaudhary,23-Sep-2025 01:05 PM,finance_1920949.pdf,BOQ Comparative Chart,Er Narendra Chaudhary,Internal,,Narendra chaudhary,23-Sep-2025 01:24 PM,finsummary_1920949.pdf (1092.31 KB),AOC,09-Jul-2025 05:55 PM,15-Jul-2025 12:30 PM,09-Jul-2025 05:55 PM,15-Jul-2025 12:00 PM,NA ,NA ,09-Jul-2025 05:55 PM,15-Jul-2025 12:00 PM,23-Jul-2025 09:00 AM,Gangauli me Agehara Marg per Interlocking Work.,Gangauli me Agehara Marg per Interlocking Work.,Plz Refer Doc ,NA ,"33,75,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,442/red/tender/unnao/25-26 Dt-10-06-2025,2025_REDUP_1055711_16,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Er Narendra Chaudhary,Vikash Bhawan,"67,500",Yes,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"1,000",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,5312665,SALMAN AZAJ,10-Jul-2025 09:39 PM,Rejected-AOC,l2,23-Sep-2025 01:27 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,3,5316009,Shri Ramraja Construction,11-Jul-2025 10:08 PM,Rejected-AOC,l3,23-Sep-2025 01:27 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
