Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"5,000",Nil,Nil,No,"1,83,560",No,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fees and Technical Documents,11-Jul-2025 06:55 PM,25-Jul-2025 12:30 PM,11-Jul-2025 06:55 PM,25-Jul-2025 12:00 PM,NA ,NA ,11-Jul-2025 06:55 PM,25-Jul-2025 12:00 PM,22-Aug-2025 12:00 PM,1.0,SBI Bank,"Under District Lucknow, Construction of Road in various lanes in Panchvati Colony in Ismailganj II ward, Lot No 4","Under District Lucknow, Construction of Road in various lanes in Panchvati Colony in Ismailganj II ward, Lot No 4",Please refer Tender documents. ,NA ,"91,78,000",Civil Works,NA ,Tender,90.0,120.0,Lucknow,226016.0,SE RED LUCKNOW Circle  ,"SE RED LUCKNOW Circle Near Vikas Bhawan, Sarvoday Nagar, Lucknow ",21-Jul-2025 11:00 AM ,SE RED LUCKNOW Circle,No ,No,SE RED LUCKNOW Circle,"SE RED LUCKNOW Circle Near Vikas Bhawan, Sarvoday Nagar, Lucknow",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE,1094/SE RED Lucknow/Lucknow/25-26 Dt 02/07/2025,2025_REDUP_1056636_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Technical,Summary,Gyanendra Kumar,25-Jul-2025 01:23 PM,,Er Gyanendra Kumar SE RED Lucknow,Internal,,Gyanendra Kumar,15-Sep-2025 09:52 AM,finsummary_1922796.pdf (2324.67 KB),Finance,Summary,Gyanendra Kumar,25-Aug-2025 04:07 PM,,BOQ Comparative Chart,Er Isham Singh CE RED East,Internal,"Er Isham Singh CE RED East, Er Gyanendra Kumar SE RED Lucknow Circle, Er A K Arora EE RED Lucknow, Mr Amit Sinha DAO RED Lucknow",Gyanendra Kumar,19-Aug-2025 09:47 AM,22-Aug-2025 12:00 PM,techsummary_1922796.pdf (1222.17 KB),15-Sep-2025,"INR 11,207,091",120.0,Gyanendra Kumar,15-Sep-2025 10:23 AM,1094_4.pdf (2325.00 KB),1.0,5371577.0,SHIVAM CONSTRUCTION,INR,"11,207,091",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE,2025_REDUP_1056636_4,1094/SE RED Lucknow/Lucknow/25-26 Dt 02/07/2025,"Under District Lucknow, Construction of Road in various lanes in Panchvati Colony in Ismailganj II ward, Lot No 4",1,5371577,SHIVAM CONSTRUCTION,24-Jul-2025 04:19 PM,Accepted-AOC,AoC,15-Sep-2025 10:23 AM,AOC
,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5371911,Vishen Traders,24-Jul-2025 07:00 PM,Rejected-Finance,Rejected,15-Sep-2025 09:52 AM,AOC
